,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
74,7320.83,5942.81,5044.58,6599.87,6990.93,6275.4,6240.35,5887.21,5584.74,5130.02,6293.77,6373.64,5230.85,6142.37,6494.24,5218.26,6067.18,7349.7,6739.41,7711.55,8283.96,9006.31,10269.64,12272.63,9695.13,6229.46,3082.93,2979.57,5513.64,4688.61,8706.52,10408.39,5881.0,6479.62,5991.24,4957.46,4260.75,6330.46,7025.96,7817.52,9239.48,7404.99,6539.58,6204.45,6983.49,8236.63,8546.81,8780.14,8280.07,10047.91,10920.64,8585.01,7286.17,8607.37,7267.83,7534.84,7524.81,6722.9,7459.83,7425.97,7058.36,6683.26,6283.51,6492.51,5527.29,6244.78,6589.35,6557.74,5570.82,5091.12,6266.76,6042.18,5396.14,6200.91,6515.01,7833.35,6145.35,8180.92,7782.69,8108.16,9407.78,10412.14,8290.79,7900.48,8085.08,7875.59,7604.8,7619.38,7245.95,7016.64,8331.89,9029.65,10605.5,10739.69,10120.21,6890.03,5852.5,4127.63,5417.75,5714.06
75,7340.96,6094.76,5446.58,7024.22,6945.11,6373.11,6562.99,6005.86,5573.1,5646.13,6349.06,6408.66,5317.82,6483.88,6572.78,5371.73,6570.99,7221.51,6715.76,7762.18,8184.66,9366.61,11058.72,12333.73,10448.39,5753.13,2441.97,3423.89,5725.21,5166.83,8841.48,9915.76,5773.17,5772.71,6175.97,4926.86,4208.19,6672.15,7031.0,8145.5,9969.99,7255.81,7181.3,6328.67,7321.44,8495.31,8662.56,8481.24,8751.2,10532.65,11182.42,8912.97,7450.72,8874.39,7482.94,7856.1,7398.75,7160.92,7686.25,7641.63,7394.47,6916.81,6870.92,6740.85,5471.1,6576.27,6772.0,6547.48,5396.14,5266.62,6434.88,6067.23,5759.78,6452.31,6536.39,8034.27,6585.05,8626.76,7920.98,8290.6,9766.8,10420.58,8314.87,8284.04,8199.53,8154.14,7723.6,7614.28,7098.64,7343.9,8447.01,8817.34,11068.62,11298.91,10364.39,7019.96,5741.93,4449.56,5569.72,5672.58
76,7265.12,6004.19,5870.94,7385.58,6954.64,6638.17,6681.53,5965.2,5733.03,5635.01,6617.35,6322.31,5629.24,7073.69,6285.69,5668.42,6961.66,7008.69,6825.95,8149.08,8378.5,9831.24,11540.48,12655.49,9950.57,5315.41,2252.15,4554.76,5251.13,5700.5,8491.27,9604.9,5962.75,6111.36,5437.26,4945.03,4386.74,7065.85,7286.17,8586.85,10120.54,7253.76,7667.56,6414.94,7710.04,8647.33,8801.05,8665.4,9240.76,10622.55,10960.53,9386.25,7817.71,9131.28,7533.95,8055.05,6958.53,7424.14,7879.73,7874.19,7117.71,7159.6,7147.59,7079.59,4945.71,6600.78,6817.15,6475.16,5345.85,5725.09,6508.21,6169.56,6180.53,6426.58,6968.78,8001.06,6721.33,9111.1,7999.02,8618.45,9913.74,10537.21,8229.15,8727.44,8617.51,8237.8,7983.84,7768.64,7273.25,7691.53,8746.76,9737.73,11142.42,11386.23,10165.96,7608.26,5675.77,4789.72,5522.92,5848.22
77,7483.82,5932.93,6004.38,7643.24,6741.23,6899.31,6807.54,5786.83,5830.06,5823.42,6809.8,6587.72,5775.99,7400.43,6307.27,5337.92,7026.78,6871.89,7091.72,8431.96,8919.18,10098.4,11107.32,13034.72,9067.02,5268.44,2058.62,5471.42,5440.35,6040.7,8982.37,9379.22,6238.47,6344.68,5087.21,5250.38,4742.57,7320.3,7764.35,8875.16,10184.32,7640.43,8122.07,6193.19,7977.24,8645.4,9188.02,8491.36,9453.35,11379.81,11029.99,9669.99,8132.55,9173.71,7936.79,8065.42,6251.5,7538.84,7950.18,7613.27,7175.73,7186.04,7459.14,6821.18,5030.46,6592.28,6951.3,6442.78,5469.11,5992.04,6666.12,6324.27,6321.08,6682.58,7552.02,8168.8,6460.09,9370.94,7947.68,8935.67,10325.85,11114.11,8827.08,9125.29,8992.22,8365.16,7974.86,7935.17,7453.4,8037.63,8958.37,10361.23,11254.08,11414.56,10589.27,7522.76,5432.44,5167.11,5782.12,6076.46
78,7411.64,6288.91,6354.25,7879.82,6522.56,6997.0,6941.86,5993.76,5627.48,5925.96,6842.85,6539.76,5962.69,7780.22,6432.39,5453.29,7210.02,6772.26,7560.66,8805.34,9437.54,10464.34,11327.92,14341.42,9004.2,5573.62,2289.59,6041.06,5297.65,6482.81,9646.9,10083.48,7634.83,6625.73,5386.01,5654.03,5052.74,7602.02,8100.02,8821.35,10020.74,8256.72,8059.47,6685.37,7532.41,8950.44,9598.89,8753.95,9977.39,12355.6,11768.14,9995.22,8483.69,9664.15,7858.73,8161.59,6522.44,7543.95,8367.44,7719.65,7275.49,7429.61,7561.29,6628.61,5155.61,6659.74,7014.24,6620.39,4935.71,6116.71,6944.81,6504.97,6415.36,6877.19,8030.48,8100.4,6574.26,9536.35,7972.88,9237.05,10236.22,11562.65,8898.09,9482.01,9106.07,8529.64,8227.67,8038.53,7512.67,8424.75,8742.01,11059.75,11859.86,12033.82,10778.75,7418.59,4935.93,5297.04,5749.02,6286.64
79,8090.95,5935.96,6758.04,8198.9,6811.12,6785.2,7231.02,6284.44,5753.65,6306.89,7025.69,6481.77,6158.9,7386.17,6310.36,5517.37,7618.13,6941.46,7959.97,9062.7,9954.56,11167.59,11836.76,15300.09,9021.1,5530.94,3613.57,5854.66,5206.48,7048.76,9969.2,10328.22,7814.65,6652.26,5629.64,5756.37,5153.29,7350.61,8111.59,8982.55,9954.67,8224.76,7954.85,7066.54,8136.91,9497.97,9782.49,8931.73,10317.02,12416.79,11832.67,9568.21,8930.02,9731.54,8075.76,8577.18,6821.02,7874.01,8362.13,7983.74,6948.46,7667.46,7511.57,6707.97,5425.0,6655.66,7381.8,6608.96,4844.5,5780.23,7003.71,6466.05,6991.01,7325.26,8413.64,8264.47,6725.4,9402.76,8814.27,9163.12,10570.35,12413.74,8841.9,10029.84,8480.9,8859.21,8404.53,8280.4,7845.72,8566.97,9112.44,11197.12,11124.8,11674.48,10979.57,7363.39,5091.81,5386.62,5766.43,6404.98
80,8468.48,5998.79,6809.98,8334.6,6986.16,6537.53,7396.55,6473.31,5879.81,6670.46,7448.22,6305.32,6265.87,7640.47,6672.72,5789.59,7953.05,7120.74,8019.36,9412.06,10248.23,11948.81,12815.08,16052.08,9150.84,4820.11,4096.54,5924.16,5198.37,7321.05,10212.96,8991.31,7589.85,7496.93,6000.18,5905.15,5338.51,7639.24,8109.46,9733.03,8603.25,8142.68,7998.36,7298.62,8573.52,9896.93,9771.16,8659.08,10700.6,13117.89,11562.57,9305.1,9294.2,9465.9,7951.76,8628.6,6878.33,8203.17,8626.87,8372.81,6819.59,7894.32,7876.97,6849.14,5872.54,6922.01,7389.73,6841.21,4447.82,5828.43,7275.25,6487.19,7117.62,7537.87,8753.34,7668.4,7649.06,9815.96,9038.01,9086.9,10406.72,12133.03,9112.59,10174.42,8206.84,8930.5,8535.14,8492.4,8009.12,8987.63,9397.35,11430.32,10673.59,11702.67,10958.56,6622.68,4943.41,5658.58,6028.18,6521.72
81,8337.66,5463.38,7021.71,8495.7,7440.92,6704.02,7510.05,6394.33,6006.57,7171.94,7814.79,6099.71,6676.23,8172.44,6816.75,6002.75,8266.06,7151.72,8052.47,9864.95,10156.84,11906.68,13217.94,14482.99,8012.46,4291.05,3640.2,5457.97,5360.77,7640.98,10883.68,7808.08,8581.26,7700.34,6187.76,5797.09,5869.87,7698.8,8444.42,10275.17,8538.66,8490.38,8354.77,7629.17,9081.08,9997.92,9710.38,9065.25,11091.64,12591.81,11549.74,8848.96,9802.03,9581.23,7915.4,8844.26,6777.44,8343.11,8897.23,8682.77,6878.93,8000.55,8192.13,7041.11,6119.57,6889.6,7519.45,7233.57,4654.14,6221.41,7144.44,6440.75,7015.77,7380.13,9145.95,7900.79,8435.4,9978.54,9098.65,9322.61,10495.68,10781.56,9561.17,10302.27,8112.89,9045.33,8531.53,8697.56,8071.59,9169.04,9887.05,11718.57,10911.21,11651.09,10480.61,6935.26,4973.02,5873.88,6133.01,6446.53
82,8637.61,5264.87,7631.56,8582.15,7562.79,7105.87,7554.21,6358.91,6133.29,7553.3,8131.09,5726.21,6989.07,8065.41,6601.17,6464.37,7986.42,7506.44,8646.91,10314.48,10433.64,12324.08,14259.58,10762.33,7559.25,4479.36,3725.56,5711.92,5634.42,8490.93,11322.88,7252.72,8720.0,7688.83,6465.11,5654.29,6096.64,7468.89,8518.44,10747.62,8635.98,8526.1,8021.8,7877.66,9213.85,9868.46,10168.43,9411.63,11671.28,13587.0,11565.19,8786.2,10229.82,9744.47,8297.56,9369.47,7371.0,8415.64,9079.96,8875.71,7348.22,7865.59,8438.61,7210.72,6230.79,6682.51,8018.16,6829.56,4930.31,6448.8,7216.28,6603.22,6727.21,7454.29,9670.87,8242.53,8917.71,9961.87,9315.24,10025.85,10968.39,9541.35,9464.42,10212.08,8456.28,9145.2,8867.9,8796.69,8139.82,9486.11,10490.06,11680.99,12218.04,12584.61,10497.47,7389.26,5407.59,6044.74,6529.06,6804.36
83,8685.39,5669.06,7934.15,8814.08,7479.34,7267.01,7408.67,6481.18,5992.82,7696.78,7935.8,5672.41,6988.97,7963.0,6137.24,6830.57,8105.31,7902.71,9258.46,10625.11,10816.7,12759.79,14457.59,11335.6,7183.63,3748.65,3722.83,5945.4,5793.47,8614.58,11261.15,7275.89,8593.43,7633.47,6327.67,5414.16,6260.23,7701.28,8840.77,11065.59,9030.59,8527.39,8107.17,8234.48,9329.95,10326.88,10729.49,9684.52,12352.7,13854.62,11874.48,8912.78,10551.53,10183.73,8621.87,9578.05,7814.74,8717.88,9041.62,8955.17,7499.95,8211.85,8646.82,6941.68,6782.28,7266.73,8304.27,6456.48,4722.24,6469.92,7591.6,6696.12,6956.69,7885.14,9647.58,8439.13,9138.19,10047.31,9346.95,10660.26,11255.92,9511.08,9785.25,10592.68,8947.03,9330.07,9259.66,8974.08,8153.78,9909.45,10715.46,12089.89,12822.1,13039.43,10244.26,7597.62,5449.14,6331.52,6808.38,7050.92
84,8575.05,6057.54,8100.7,8765.36,7806.74,7416.89,7486.66,6894.51,6239.83,7712.87,7895.28,6179.59,7096.59,8031.5,6561.31,6967.42,8367.36,8316.49,9798.06,10941.98,10900.44,12968.82,15688.45,11654.76,7553.02,3825.52,4007.87,6424.02,5927.46,9232.73,11764.57,7624.82,8602.42,7732.06,6483.98,5668.47,6784.53,8097.69,9253.78,11656.22,9224.77,8562.69,8351.03,8563.85,10196.23,10837.0,10946.71,10090.7,12733.09,13631.36,11761.43,9233.03,11115.39,10141.03,9205.99,9350.47,8253.6,9122.13,9410.04,9244.97,7924.49,8320.64,8408.09,7010.35,7175.83,7703.24,8497.81,6678.34,5249.48,7208.19,7660.4,6575.42,7362.52,8260.04,9758.65,8138.43,9611.35,10317.53,9901.33,10851.4,12124.67,10029.86,10243.06,10466.24,8995.16,10134.96,9383.32,9242.06,8466.61,10036.06,11178.47,12229.19,13585.3,13134.22,10401.8,7685.07,5547.14,6759.81,6825.41,7266.33
85,8442.92,5975.38,8005.39,8590.78,8086.91,7493.24,7359.82,7130.05,6294.66,7744.71,7593.26,6530.62,7277.6,7509.08,6664.14,7269.67,8879.82,8506.79,10035.33,11113.96,11272.07,12970.75,15926.82,12545.71,8286.83,3933.2,3654.02,7040.48,5879.42,9906.53,12266.84,7595.07,8672.49,7824.06,6216.28,5634.83,7338.13,8187.54,9713.27,11835.52,9733.3,8286.7,8179.58,8892.58,10750.34,10801.05,10971.22,10473.83,13319.14,13872.01,11397.31,9408.68,11083.68,9881.31,9723.77,9641.42,8497.31,9369.05,9613.17,9314.96,8334.41,8071.97,8498.02,6892.95,7588.51,7976.56,8321.87,6620.67,5938.82,7624.13,7586.52,6620.46,7393.57,8738.06,9565.75,8090.57,9928.5,9894.56,10590.86,11586.11,13025.53,10477.61,10694.92,10309.18,10162.24,10183.66,9657.28,9345.25,8904.45,10745.48,11781.14,13129.58,13686.57,12916.42,10287.64,7534.11,5294.57,6944.86,7052.39,7375.47
86,7744.04,6367.33,8257.67,8949.3,8135.4,7854.93,7361.59,7136.9,6599.95,7861.19,7983.31,6556.15,7656.25,8196.75,6641.27,7695.37,9176.34,8494.52,9923.5,10507.93,11605.72,13832.36,16365.93,13177.48,8596.62,4089.13,3776.37,6807.42,5634.29,10258.28,12405.47,7241.37,8806.25,7922.75,6400.81,5471.18,7747.19,8566.67,9854.5,11625.62,9482.05,8557.97,8413.0,9126.3,10739.29,10992.96,11187.31,10857.06,13370.57,14989.79,11693.88,9749.14,11507.98,9883.75,10168.05,9784.9,8598.19,9675.6,9756.03,9061.17,8667.06,8054.62,8443.52,7144.1,7916.77,8298.68,8318.68,7038.79,6349.82,7796.41,7692.48,6748.4,7679.32,8071.42,10076.75,7975.47,10426.69,10048.93,10649.83,12419.48,13710.68,10930.02,10787.68,10701.47,10585.22,10189.7,9977.58,9320.91,9245.35,10834.02,11817.34,13943.4,14200.35,13540.23,9453.92,8022.55,5475.62,6944.81,7144.46,7597.09
87,7923.88,6859.95,8775.09,8875.22,8244.73,8246.92,7497.09,7106.81,7246.27,7917.65,8014.28,6652.1,8069.04,8281.97,6821.47,8318.85,9004.04,8451.17,9972.37,10367.72,12052.96,14871.38,16426.47,14176.19,7916.07,3223.49,4323.43,7057.13,6200.29,10411.53,11811.64,7098.06,7824.88,8146.85,6344.93,5388.17,8154.77,8563.18,10253.73,12530.26,9275.77,9377.7,8558.17,9548.99,11058.18,11125.48,10792.0,11455.2,13994.1,15323.88,12116.16,9947.67,11843.21,10152.29,10578.33,9603.75,9141.95,9951.55,10019.97,9476.0,8952.18,8790.44,8748.3,7054.96,8321.92,8514.81,8291.28,6804.64,6556.02,7993.22,7709.49,7189.72,7978.74,8086.36,10318.65,8527.7,10979.09,10210.57,10870.23,12873.2,13702.58,10942.42,11286.39,10832.88,10937.05,10327.17,9952.49,9115.57,9656.48,10965.92,11521.52,14532.43,14918.97,13845.13,9607.24,7847.13,5881.24,7123.5,7080.07,7768.99
88,7788.97,7379.91,9213.34,8872.07,8570.13,8382.42,7434.02,7295.33,7216.24,8239.4,7893.85,7028.34,8789.9,7907.26,7182.97,8798.46,8726.76,8576.23,10452.65,10598.68,12633.82,15496.37,16833.77,13478.79,7290.96,2955.6,5733.26,6462.78,6832.2,9993.75,11434.62,7320.24,8259.81,7155.47,6352.13,5600.76,8625.47,8864.12,10795.08,12705.94,9257.79,9993.45,8652.08,10037.02,11238.12,11287.12,11011.21,12076.62,14093.04,14995.89,12734.99,10415.74,12164.54,10198.35,10823.63,9016.06,9462.22,10184.63,10305.75,9106.22,9248.9,9128.31,9169.8,6362.66,8338.78,8558.15,8185.66,6727.72,7113.63,8072.33,7824.69,7701.62,7935.68,8609.19,10260.1,8686.9,11579.82,10294.59,11280.78,13047.29,13836.72,10810.75,11865.64,11364.53,11027.52,10653.31,10135.69,9323.47,10093.74,11337.08,12704.09,14610.35,15014.54,13559.38,10386.16,7733.09,6309.9,7048.38,7286.49,7817.37
89,7679.59,7534.11,9521.95,8585.19,8890.05,8527.22,7199.89,7403.83,7441.49,8466.55,8212.28,7198.85,9183.48,7921.03,6750.81,8866.69,8544.54,8896.41,10799.14,11267.63,12960.63,14893.82,17317.06,12261.14,7202.49,2685.19,6871.06,6684.57,7231.89,10565.88,11159.27,7647.86,8551.9,6677.11,6727.55,6038.81,8925.96,9435.88,11143.75,12772.73,9735.32,10566.99,8331.66,10366.62,11218.2,11766.93,10775.71,12335.86,15076.11,15066.57,13096.21,10813.75,12200.31,10719.74,10815.78,8084.66,9593.16,10258.76,9946.52,9164.86,9266.31,9510.28,8818.7,6455.36,8314.16,8713.16,8130.81,6869.16,7432.91,8256.24,8006.19,7864.29,8240.23,9317.6,10459.1,8333.21,11894.95,10212.39,11676.94,13569.76,14574.39,11576.05,12382.17,11838.51,11176.41,10620.5,10334.61,9538.28,10528.37,11593.78,13498.35,14737.89,15032.42,14102.25,10245.85,7379.07,6786.51,7363.34,7558.17,7713.22
90,8122.5,7959.33,9804.09,8292.32,8999.35,8682.37,7444.93,7132.58,7557.0,8495.64,8140.34,7418.97,9642.45,8064.76,6882.47,9083.81,8408.89,9470.8,11261.05,11907.74,13413.81,15167.65,19030.63,12153.75,7594.5,2967.35,7571.93,6499.02,7753.15,11341.68,11989.88,9347.15,8907.68,7049.66,7228.02,6418.06,9259.46,9834.15,11063.08,12554.71,10504.43,10468.1,8970.28,9772.12,11596.17,12276.8,11094.03,13000.7,16347.17,16049.25,13513.08,11259.38,12831.01,10592.11,10922.99,8417.54,9584.83,10779.75,10067.11,9276.79,9563.37,9625.24,8553.44,6599.81,8385.4,8778.97,8340.8,6187.36,7575.66,8589.43,8220.41,7969.39,8468.93,9896.18,10356.08,8463.76,12090.11,10228.71,12051.98,13433.2,15143.13,11650.4,12842.22,11969.02,11374.73,10935.95,10451.26,9598.49,11016.09,11297.2,14389.31,15511.66,15827.66,14333.53,10080.76,6683.68,6937.99,7306.4,7807.17,7879.91
91,7650.98,8451.46,10188.53,8643.87,8711.33,9030.83,7793.61,7277.94,8026.8,8710.56,8056.21,7650.73,9143.1,7899.07,6949.49,9583.66,8606.91,9957.46,11574.28,12545.54,14298.44,15826.66,20281.18,12154.17,7513.13,4657.13,7325.77,6377.05,8422.01,11714.99,12273.99,9556.95,8921.51,7349.52,7343.3,6531.05,8944.04,9839.05,11251.95,12459.07,10449.03,10315.07,9459.05,10537.8,12287.47,12495.87,11304.73,13424.82,16408.2,16113.34,12914.15,11830.53,12900.1,10861.88,11456.86,8785.58,9988.91,10756.53,10393.01,8845.42,9852.77,9547.18,8639.12,6928.41,8366.78,9225.56,8312.86,6060.38,7148.07,8650.85,8157.39,8671.58,9009.2,10356.93,10550.13,8641.77,11906.57,11290.66,11937.69,13852.32,16237.9,11558.51,13560.03,11129.66,11792.64,11150.22,10747.68,10007.99,11183.49,11758.4,14550.12,14533.04,15336.51,14579.69,9982.67,6871.42,7036.64,7313.86,7942.09,8173.39
92,7715.46,8503.66,10345.04,8851.2,8378.05,9224.77,8015.86,7423.22,8473.88,9222.11,7825.36,7771.61,9446.07,8339.19,7278.25,9991.02,8817.3,10018.95,12004.59,12901.59,15281.95,17111.82,21256.89,12306.55,6527.53,5261.3,7399.9,6357.01,8739.8,11995.94,10679.43,9272.33,10030.17,7814.17,7517.68,6751.08,9285.48,9827.44,12178.06,10756.59,10330.29,10354.25,9747.86,11085.35,12786.0,12466.11,10945.91,13905.63,17313.89,15722.49,12537.28,12292.24,12528.47,10673.56,11504.42,8842.96,10391.43,11080.38,10880.95,8666.8,10127.77,9996.22,8804.31,7483.54,8687.77,9222.85,8591.15,5552.55,7196.31,8974.63,8170.3,8816.74,9259.72,10763.88,9775.1,9810.46,12414.93,11561.21,11820.74,13619.59,15852.74,11893.58,13732.57,10751.91,11866.81,11303.07,11005.08,10200.98,11713.67,12108.92,14835.25,13926.12,15354.55,14531.51,8957.86,6649.61,7372.95,7630.82,8074.98,8493.43
93,7012.22,8755.19,10532.99,9412.19,8575.38,9353.79,7906.76,7569.19,9095.29,9663.95,7558.87,8268.19,10091.69,8506.38,7532.51,10370.49,8844.16,10047.71,12566.37,12773.13,15212.62,17628.07,19161.0,10756.45,5791.03,4661.23,6806.07,6545.37,9114.25,12778.07,9268.34,10472.35,10280.58,8040.29,7365.61,7407.72,9348.53,10224.07,12842.9,10663.26,10756.35,10797.94,10167.5,11723.83,12899.6,12373.51,11444.7,14395.66,16600.8,15681.67,11901.65,12943.09,12661.05,10603.24,11770.67,8697.42,10554.18,11411.12,11265.64,8727.45,10247.99,10381.09,9034.56,7782.77,8634.04,9372.08,9069.93,5797.2,7669.68,8802.44,8098.4,8679.23,9055.65,11235.51,10055.87,10801.6,12606.23,11623.19,12109.32,13717.47,14070.76,12460.14,13882.44,10610.54,11998.81,11278.42,11253.4,10265.48,11931.89,12722.63,15191.55,14217.7,15268.18,13878.47,9356.99,6667.56,7635.08,7749.13,7970.55,8914.91
94,6742.24,9502.23,10628.39,9552.05,9073.06,9396.54,7851.75,7715.04,9563.78,10043.32,7085.23,8643.64,9948.52,8225.38,8097.74,10007.03,9270.97,10776.12,13123.35,13107.48,15730.0,18994.73,14223.83,10127.66,6022.19,4754.85,7109.9,6869.25,10120.21,13288.24,8603.07,10631.74,10244.36,8382.57,7170.0,7679.66,9060.49,10304.79,13420.17,10772.13,10787.27,10351.53,10477.39,11878.39,12716.22,12941.48,11867.63,15129.72,17891.94,15679.42,11795.51,13487.57,12856.8,11092.79,12447.91,9441.89,10631.69,11629.33,11498.3,9307.44,10059.74,10678.68,9235.98,7909.24,8361.98,9980.56,8551.09,6128.38,7938.68,8879.96,8289.05,8311.37,9136.16,11869.2,10475.36,11402.71,12571.22,11884.19,13004.04,14316.23,12436.22,12316.39,13738.93,11040.62,12110.95,11702.66,11364.54,10337.36,12326.21,13481.31,15125.65,15900.53,16471.39,13880.82,9945.8,7227.0,7839.23,8234.71,8401.04,9205.93
95,7243.18,9866.36,10903.79,9432.92,9263.27,9203.72,7991.4,7525.31,9730.99,9791.19,7007.48,8632.23,9811.33,7635.98,8542.9,10142.89,9748.64,11525.13,13503.29,13574.95,16270.33,19237.48,14960.79,9604.18,5021.81,4736.44,7387.97,7053.3,10260.49,13210.6,8624.13,10467.91,10150.14,8187.65,6851.83,7871.86,9333.09,10685.67,13804.29,11251.4,10774.79,10444.98,10930.68,12011.44,13289.78,13639.86,12197.62,15994.86,18224.74,16075.13,11943.5,13891.77,13416.05,11504.44,12704.24,9993.74,10999.08,11564.63,11584.0,9485.09,10486.45,10927.65,8876.34,8593.54,9079.17,10324.12,8071.84,5858.41,7953.88,9330.53,8392.37,8583.32,9653.39,11830.19,10710.22,11668.82,12665.11,11909.44,13808.56,14672.98,12378.96,12715.64,14228.17,11662.25,12335.48,12199.35,11576.63,10340.47,12858.02,13754.52,15637.44,16668.03,17047.55,13526.72,10203.63,7261.42,8193.18,8572.7,8693.91,9516.44
96,7721.36,10059.76,10830.86,9829.85,9437.19,9287.21,8488.04,7820.22,9735.63,9728.9,7620.5,8752.5,9883.46,8149.26,8699.64,10456.1,10246.1,12182.46,13889.07,13665.21,16519.64,20850.28,15359.61,10073.32,5100.91,5081.58,7968.39,7205.65,10988.46,13795.1,9030.3,10468.18,10258.19,8370.64,7157.27,8515.04,9803.0,11174.77,14526.44,11479.33,10803.74,10740.34,11344.49,13106.82,13927.2,13899.2,12693.4,16467.73,17910.04,15896.81,12347.85,14611.54,13338.35,12258.93,12380.41,10536.72,11492.96,12017.82,11939.35,10005.39,10608.07,10610.72,8946.76,9075.31,9609.64,10551.0,8334.63,6498.07,8848.27,9403.13,8226.92,9070.99,10100.5,11954.7,10312.98,12255.05,12989.99,12598.03,14036.69,15783.87,13033.3,13290.07,14034.28,11704.9,13375.71,12340.45,11903.24,10720.46,13002.69,14330.19,15798.43,17639.28,17150.8,13712.49,10296.53,7368.6,8727.24,8578.99,8946.85,9706.84
97,7600.17,9928.32,10602.81,10166.98,9517.64,9117.0,8765.57,7874.4,9760.31,9345.03,8040.49,8963.17,9229.36,8263.59,9062.5,11081.55,10468.11,12463.71,14090.82,14116.04,16505.31,21143.85,16510.53,11026.57,5221.09,4618.52,8718.75,7137.0,11782.18,14378.08,8988.12,10542.82,10357.54,8007.32,7099.52,9194.03,9901.82,11719.64,14735.89,12097.87,10440.62,10502.18,11756.89,13800.13,13863.06,13913.97,13159.76,17205.88,18204.65,15380.16,12558.64,14548.67,12975.99,12924.08,12742.71,10830.31,11788.4,12259.74,12010.92,10506.65,10274.69,10708.59,8780.26,9580.62,9936.26,10319.59,8248.89,7336.98,9346.51,9300.88,8268.98,9097.04,10673.21,11707.18,10236.43,12642.0,12442.94,13457.6,14966.84,16935.26,13594.69,13856.13,13799.93,13201.25,13418.08,12678.85,12017.65,11258.11,13901.28,15084.14,16941.42,17751.08,16846.39,13540.58,10070.81,7011.58,8947.05,8848.92,9068.95,9987.34
98,8081.2,10227.73,11032.36,10212.95,9959.97,9106.32,8762.12,8241.45,9891.65,9812.45,8059.88,9416.81,10061.66,8222.3,9578.66,11437.21,10441.03,12311.7,13307.23,14519.02,17583.94,21703.45,17319.47,11415.05,5405.08,4757.31,8417.72,6829.71,12192.7,14534.81,8563.0,10694.85,10465.79,8226.32,6878.71,9691.33,10350.17,11880.47,14461.15,11772.54,10766.71,10783.57,12043.36,13768.15,14091.26,14171.55,13625.87,17253.47,19648.81,15754.68,12988.85,15083.79,12958.13,13490.73,12910.03,10941.86,12158.55,12424.74,11665.72,10910.07,10236.01,10624.76,9082.87,9978.89,10323.28,10302.57,8755.32,7831.4,9545.94,9419.12,8414.54,9436.19,9848.74,12320.66,10075.28,13258.81,12621.85,13516.01,16023.27,17805.32,14161.49,13956.98,14300.31,13730.38,13404.47,13077.64,11968.29,11672.79,13996.7,15112.89,17971.7,18397.32,17638.84,12423.53,10698.61,7228.49,8928.7,8949.61,9329.18,9860.82
99,8689.04,10854.89,10928.87,10335.3,10440.14,9261.01,8713.55,9033.23,9947.57,9838.64,8165.87,9911.95,10154.47,8432.28,10340.09,11208.98,10375.95,12359.13,13113.94,15063.69,18886.99,21761.07,18609.25,10490.59,4243.9,5429.37,8713.4,7504.85,12367.26,13833.68,8386.9,9493.9,10739.39,8136.8,6759.79,10186.22,10336.38,12352.08,15571.84,11503.49,11781.57,10951.8,12578.46,14158.83,14243.29,13655.36,14361.02,18038.59,20065.41,16297.9,13229.76,15501.74,13288.81,14011.62,12649.68,11616.18,12489.99,12743.69,12180.71,11253.37,11153.2,10992.68,8953.32,10473.51,10578.3,10255.78,8451.07,8073.04,9775.28,9428.57,8950.17,9791.83,9856.07,12604.97,10756.26,13943.85,12809.82,13779.13,16589.37,17775.27,14158.37,14582.37,14452.02,14166.78,13563.7,13024.01,11687.15,12175.63,14148.09,14717.64,18711.62,19308.12,18015.57,12603.48,10441.91,7740.71,9139.97,8854.65,9528.25,10401.8
100,9330.56,11383.64,10912.88,10728.12,10595.55,9170.7,8932.9,8982.12,10336.4,9679.29,8615.45,10784.64,9684.05,8865.93,10922.11,10850.64,10517.62,12940.74,13389.95,15774.79,19663.65,22277.67,17673.73,9641.69,3872.14,7180.51,7968.16,8258.93,11863.9,13386.72,8642.56,10010.9,9413.63,8128.47,7011.46,10759.34,10689.83,12994.5,15776.57,11468.15,12539.35,11054.45,13198.79,14371.49,14432.52,13916.58,15124.71,18147.52,19615.64,17104.47,13828.3,15901.14,13328.41,14313.68,11855.43,12006.14,12767.45,13090.12,11688.06,11610.94,11565.06,11506.73,8060.16,10479.62,10618.76,10112.57,8342.47,8746.58,9860.73,9558.1,9572.91,9727.42,10481.9,12522.44,10941.43,14689.54,12900.45,14282.83,16795.03,17929.7,13969.25,15311.04,15136.78,14264.68,13970.29,13242.79,11935.63,12710.9,14607.74,16209.28,18793.47,19412.58,17624.3,13602.69,10267.56,8282.09,9026.05,9098.2,9575.93,10882.41
