,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
276,233262.81,230608.74,262432.76,297213.4,304652.52,365968.21,474959.97,407793.52,307981.69,190230.8,177939.3,232111.92,208887.62,274311.18,321055.5,223329.24,237185.88,229685.63,203402.82,180337.8,197943.83,218203.62,233050.18,282420.7,239012.35,229410.02,233293.34,251738.49,303657.36,341358.4,366959.47,358681.38,467921.2,524604.85,503457.53,436615.15,536883.14,531295.64,521104.26,552396.77,491258.13,524425.13,530868.65,508624.74,427735.16,433760.38,425904.77,360596.32,345888.61,344566.09,348760.39,275949.33,219178.3,256913.87,257575.02,228224.73,241608.53,258987.82,291636.35,270645.44,312670.08,339769.51,346382.67,386909.36,441017.4,410451.07,437483.53,478303.86,447848.83,515113.33,508514.35,508895.47,476667.21,556856.49,622097.98,684376.32,766412.82,775527.21,656956.87,513337.91,381132.71,412205.45,385126.54,365538.68,362133.79,320357.83,213779.66,240243.03,248581.13,234325.72
277,242138.97,233157.21,265918.58,299473.33,311251.65,364445.38,479241.87,431445.12,328694.19,191131.49,166113.28,246069.16,205991.3,287986.49,330518.45,221298.79,237259.07,230170.13,195988.27,178190.69,207852.51,218692.85,240500.75,284618.26,247690.21,222568.49,228260.78,257564.21,315244.22,338437.07,365447.03,367677.53,484093.07,529956.64,486509.42,440191.26,531774.61,515208.47,542277.23,562779.03,499103.39,532267.1,536431.66,507723.97,442341.0,419110.12,426156.82,352428.21,358452.58,351391.09,340783.03,272195.48,235721.7,265587.39,254703.87,228160.88,241406.18,268100.03,287459.16,269477.25,318736.72,330214.1,361321.57,403476.32,462927.09,421535.94,449449.69,471133.56,486530.03,514335.87,516544.66,509979.1,491805.39,584157.35,645626.45,722359.4,767189.26,760212.73,646267.38,500531.11,363687.7,416794.67,391237.01,366575.01,367717.73,317589.17,205512.88,236426.11,255126.05,242050.95
278,246761.46,231814.77,262579.53,285673.85,316995.57,382490.23,488670.1,447450.65,335904.97,193534.09,167394.72,238285.21,198473.72,294317.99,332041.54,212588.15,238619.58,230802.25,198468.77,173383.37,214751.69,224799.23,241960.35,279389.09,241547.99,226642.87,231700.17,261214.43,313241.61,341452.13,369306.24,376600.97,483113.95,565009.5,494403.72,450370.03,546038.52,511260.78,559633.31,565457.16,499594.45,543003.82,539009.1,491563.99,453320.32,414671.35,420395.01,359313.18,367699.09,359833.1,338379.98,282397.49,244822.53,268362.07,255898.33,229882.65,246438.68,254376.9,297175.4,266965.57,328491.58,333131.51,362174.89,422173.55,479179.64,432692.68,450711.69,482083.12,499044.77,512009.86,526335.02,505899.42,502787.09,584609.29,643731.85,756086.17,787708.72,787370.56,597958.98,521672.55,368292.09,412716.89,391546.97,371887.43,361699.9,312322.83,199135.84,247042.37,254071.12,247898.39
279,242360.27,229906.99,262383.97,281526.45,325119.64,404437.64,488364.49,473868.33,312366.59,164836.64,179810.04,242715.76,210045.58,296184.9,317799.54,208299.3,217792.99,234095.86,195802.19,170318.13,221556.54,223503.52,248186.03,295296.93,236334.9,241440.37,233300.28,269033.34,319082.26,342925.7,356204.84,391727.56,500264.42,573467.49,506903.58,454797.75,556456.07,519403.79,575179.89,551549.57,522393.14,552138.16,547419.31,506805.95,462085.74,442490.6,429543.89,352547.25,379693.69,364589.81,335261.44,273743.79,248600.01,271692.19,255132.17,238186.38,251719.51,254165.19,301643.17,277730.32,339290.42,336240.49,366569.49,431789.15,477794.96,431710.71,463900.18,484500.74,509011.81,514600.04,522383.79,494598.27,516518.58,586942.95,627202.7,779296.05,817814.96,798384.43,601391.85,507977.34,383888.47,416940.46,385272.9,375307.44,374502.19,323215.5,215122.0,255080.01,259070.51,248719.92
280,236015.05,231188.53,270467.4,284953.6,336013.56,416963.87,496890.46,451826.54,290816.76,154644.02,214159.15,226211.94,222985.28,285436.39,308300.71,211469.21,225071.51,211857.19,194513.59,173281.73,229543.58,228021.67,256975.28,297401.97,234770.05,252149.52,233850.34,278227.92,321618.74,345138.31,360116.48,407418.1,500810.38,559716.77,526544.82,469829.02,566228.22,517515.25,582640.13,517269.26,533823.73,559105.04,556802.65,485649.7,471290.74,453207.27,443381.39,322153.91,377444.34,363481.79,329788.22,269694.95,261225.37,272282.29,256540.18,247891.02,250120.84,263790.87,300334.27,280699.44,351009.02,337807.5,375059.61,434878.93,480094.66,426870.22,479317.17,499816.51,509995.87,524116.12,526656.25,500030.03,531141.16,599388.17,675654.48,779124.8,818389.8,780073.54,636937.4,497627.66,400325.92,409684.12,390329.54,374144.95,385515.71,330475.86,225260.87,245510.7,261256.94,244105.53
281,231529.87,236095.11,275951.16,297178.53,341516.32,402009.67,507299.22,415230.77,285779.86,144718.96,241105.84,229869.16,230488.69,296458.33,301036.19,216722.43,229502.86,200531.83,200902.37,180697.18,234144.58,237611.03,262197.06,297465.94,242596.03,261962.9,226052.13,283898.37,319482.3,355386.17,351618.33,412586.38,528979.54,559315.05,536656.16,481993.7,564133.77,536736.5,577968.32,466214.32,535819.35,558350.46,535559.82,484318.83,468308.68,465659.26,425886.97,322710.92,373751.06,366123.14,325950.44,271833.09,267748.69,275301.41,259367.99,250359.05,255416.92,276900.66,303952.91,273782.19,356956.38,335956.59,383125.6,446045.28,497524.15,446340.59,492757.95,513154.28,512993.8,520470.77,531507.94,505693.22,545489.85,606974.75,706826.86,781194.02,815368.06,802682.26,625416.62,475224.6,418787.71,419926.7,397997.63,367444.47,387681.95,320907.5,230493.84,240481.25,255353.26,242981.09
282,227966.18,245646.66,283578.36,308742.18,349621.29,406611.16,548636.61,410082.06,295163.7,150471.55,256804.01,223678.08,240645.55,311819.78,317102.17,249068.21,235128.28,206781.8,209788.09,186869.76,239348.98,243882.59,259628.8,292251.76,255829.46,258849.89,237481.51,269552.43,326577.99,366319.05,358154.41,429290.59,565925.95,589066.52,548724.14,495915.11,586454.34,527245.4,578793.1,478176.37,531015.32,578950.66,537038.3,485437.23,477378.53,466933.28,412039.75,325239.15,373545.2,365810.26,330192.67,251242.04,269872.34,281714.65,262885.21,251667.9,259197.77,287467.33,301899.88,276248.31,360538.04,336168.29,390717.85,441935.39,510656.64,447151.93,504468.81,515517.08,517646.89,529410.33,533152.63,505268.88,561833.79,591571.51,741938.6,812243.92,848536.55,809905.98,612772.32,436017.32,421801.19,413683.49,404679.44,370608.08,390548.44,307371.4,233436.52,241181.74,261918.86,248838.94
283,230606.16,253522.7,288373.07,320184.26,366608.2,419698.57,578179.16,407984.24,290490.68,193937.95,248958.88,219094.35,253979.05,318401.37,321644.95,251921.71,234174.95,211496.5,210777.85,187821.59,232098.2,242821.51,261920.74,289334.22,253634.69,254742.03,245849.91,284491.16,340823.63,369936.47,361762.81,439067.45,565320.32,588481.87,524181.93,514564.4,585771.01,535157.94,599623.51,491723.5,546177.75,573628.32,548048.91,462260.51,486050.05,460294.51,412229.52,334697.02,370184.16,377945.47,327312.79,246094.45,258107.69,281934.46,260540.38,264946.69,269013.54,295800.14,305559.84,279547.72,356644.29,357727.01,387807.93,450559.16,536807.53,443576.19,523472.45,487403.88,529548.93,534640.79,541632.39,518446.48,565522.6,607444.03,745502.63,764994.47,822046.0,817794.87,603584.27,440963.31,422384.77,410317.58,406743.71,378251.07,378763.14,313169.62,246973.93,243541.07,243383.06,255690.97
284,233457.32,253645.87,295317.72,326003.18,385533.82,446469.08,600737.16,410111.79,259554.58,207942.63,249028.5,216975.06,259463.03,322967.01,287195.39,245147.66,253965.06,219461.88,212953.39,190818.66,237376.9,241473.82,277328.79,257019.88,250297.35,254290.82,250234.43,294680.66,350579.58,367382.05,350208.21,450379.97,590648.0,573051.79,507757.02,528911.94,567322.22,523234.92,597685.34,490154.4,561131.09,584633.83,566420.46,450536.44,494044.37,475117.69,415568.12,352457.36,378677.58,375485.23,333513.32,230836.84,257973.65,288028.06,259819.78,267049.64,273213.73,303110.81,291122.06,301454.72,366434.01,363075.02,384893.03,444367.24,526412.12,451301.88,526938.95,473967.51,530000.52,537645.34,548544.62,523203.93,583258.47,618710.39,754346.16,734479.77,819128.48,811446.65,548747.81,425900.39,433799.33,420247.53,408713.81,386744.12,388898.92,302994.16,254077.24,250077.67,242949.41,262094.54
285,232968.15,253189.19,304649.74,322304.46,382828.16,456314.79,546891.75,365512.86,236224.02,190491.07,233020.14,219713.7,266135.26,338148.51,256804.43,267040.79,257485.67,222632.05,208651.14,202031.3,237386.58,247582.9,288018.25,254201.09,256966.27,261400.35,257131.15,306717.89,351558.63,363311.16,361355.33,461884.35,566426.01,569083.03,482301.93,550306.82,569216.88,516483.49,605844.94,478939.93,564604.61,595871.74,579934.63,449416.66,495538.82,487239.85,421397.86,360616.53,374173.8,377918.04,345506.59,235694.72,267956.98,283077.47,257386.76,263606.44,268815.67,311619.34,296425.44,319750.09,369961.53,364175.93,390566.78,445692.38,481856.29,465040.79,529743.91,467963.64,532348.79,534414.05,555069.11,523066.79,588829.12,640514.92,766139.73,743657.68,811494.66,776180.09,564013.98,422575.69,441743.52,421671.2,401444.22,398688.99,399078.67,259541.08,259252.95,258889.62,248901.41,262558.47
286,239670.0,265206.15,313839.59,327637.89,392076.4,484604.58,423043.74,346371.12,240631.37,191039.85,238574.32,225518.52,286376.38,347499.4,241907.66,268879.33,255646.73,228050.94,203558.96,205948.87,230866.65,247940.88,297106.63,255058.34,256416.07,251977.04,261864.71,308543.99,345858.58,375380.92,370439.12,480101.07,603183.73,566396.9,475656.3,567557.38,573618.08,533533.48,632720.24,509810.76,564060.21,601838.31,586478.69,470797.19,484322.36,495795.5,426082.29,362402.56,362289.77,394861.81,328519.71,242735.12,273033.99,283663.69,260370.24,255741.09,269881.25,323175.56,304115.48,330661.97,369103.62,369215.52,408871.76,458239.73,441123.43,460231.66,524337.7,479515.49,534040.76,546927.26,556507.66,523255.79,601088.29,667951.58,760095.26,813541.34,862394.5,772341.13,588299.35,444896.68,447028.15,438422.77,414882.68,406018.15,385082.69,245383.15,263991.58,264334.61,252850.1,258058.72
287,247227.04,277504.89,319750.65,335515.72,401745.26,488453.93,439411.53,330252.08,210702.71,188797.97,243466.96,228112.38,287937.51,344481.36,241022.53,264581.85,252758.65,223012.83,196167.67,208362.48,234761.09,253685.05,302771.0,262544.71,255095.99,252555.62,269309.54,309918.36,357113.98,390532.22,377044.98,501832.96,610820.96,576503.41,477906.59,579473.55,592344.91,547166.03,640323.6,531383.36,576999.55,594847.37,586404.1,474726.57,498348.38,502388.84,409539.99,384132.63,383884.06,403361.73,312867.55,234293.06,272169.31,292335.76,261583.73,260336.56,279108.43,322298.96,308436.19,335349.96,370785.18,369559.84,425142.86,465315.83,438875.53,469528.72,536540.85,496777.68,539324.07,561853.41,561669.19,520875.66,618456.03,675874.88,778239.66,843277.26,884760.64,751669.67,596574.25,442475.41,458830.12,448909.69,422938.39,413946.86,389847.18,245752.4,269074.04,272208.23,256485.77,262942.73
288,254875.95,287912.1,325533.21,335890.92,405284.9,521536.6,447137.18,340485.55,210531.16,195225.67,255042.76,229723.59,301701.14,355028.6,247621.05,263203.87,253404.73,225067.9,200584.54,218784.5,242027.8,261114.08,314077.34,265321.06,254339.8,256612.11,275738.54,330898.75,369454.97,394749.69,387563.68,512354.45,598619.48,567870.56,488578.26,602526.9,585526.63,574431.16,621254.39,551746.79,595069.97,610797.51,597755.78,492585.81,499401.88,486362.47,408844.02,398008.18,398625.5,407804.7,318088.68,248616.12,291245.36,292588.48,257223.35,268814.17,286799.88,324220.99,301192.92,345662.26,376683.86,382761.73,429168.92,488800.41,453428.51,482963.14,529575.71,496111.2,570262.03,564031.7,570527.74,532051.6,620672.65,695250.85,781172.91,881081.77,885299.13,755870.89,596384.2,442879.97,477739.63,445275.97,428945.8,417359.87,370818.23,244965.43,272679.43,279918.35,266006.85,271929.5
289,257656.62,291704.68,327974.5,343142.76,403542.38,526203.71,473055.03,363411.51,211481.11,182176.65,270373.51,226486.35,316732.1,365476.71,245303.51,263232.01,253895.41,216766.09,198114.52,229749.27,242519.87,269472.05,316479.09,274959.96,246653.22,251011.86,282096.77,343503.34,366271.25,393108.3,397254.65,530047.26,604678.89,548589.03,492535.86,596703.1,567714.96,597774.91,632911.59,560531.65,603937.94,617146.07,596553.9,509468.61,482256.08,486551.55,399395.73,412551.19,406517.71,398154.04,313535.99,267668.74,301135.19,289151.51,257044.17,268510.88,296884.41,319466.03,299793.37,352335.77,365981.26,399249.79,447539.23,513064.96,465624.79,496115.39,521608.77,538839.73,569369.85,572881.43,571685.59,548885.7,651010.39,721470.31,824570.28,881885.05,867698.1,743434.69,581297.69,422312.36,482995.71,452295.89,430049.06,423751.47,367465.21,235227.8,268217.45,287269.03,274794.69,277465.7
290,256112.35,287993.89,312805.3,349448.29,423538.61,536526.8,490581.05,371360.38,214104.33,183546.38,261760.94,218153.02,323668.32,367118.14,235537.84,264696.61,254549.62,219475.78,192659.63,237367.36,249281.19,271055.63,310577.57,268045.44,251144.63,254765.67,286066.08,341287.88,369508.6,397236.07,406866.69,528936.87,644825.94,557464.01,503915.75,612707.96,563309.65,616901.22,635866.39,561016.58,616108.47,620033.38,577228.71,522131.89,476984.38,479811.6,407180.1,423222.83,416308.27,395141.92,325399.23,278092.77,304222.15,290417.11,258913.09,274086.39,281529.23,330262.76,296887.23,363099.75,369163.5,400143.05,468277.83,531050.04,477899.51,497472.92,533677.46,552638.55,566767.94,583677.97,567049.81,561083.71,651470.0,719308.37,863092.44,905460.77,898680.41,687562.86,605910.67,427603.91,478132.6,452554.94,436235.58,416653.75,361187.38,227696.82,280308.55,286003.26,281424.99,283909.84
291,253940.23,287739.06,308220.85,358384.73,447868.26,536151.68,519531.09,345207.88,182086.24,197158.39,266598.46,230871.24,325684.19,351276.91,230703.76,241409.57,258150.59,216459.31,189161.2,244879.42,247781.56,278026.18,328304.68,262169.66,267594.78,256488.76,294611.01,347625.02,371078.61,383148.86,423175.29,547700.67,654448.01,571557.33,508830.32,624377.73,572255.11,634027.79,620088.88,586673.45,626449.39,629680.43,595197.29,532218.86,509214.11,490249.08,399338.57,437097.81,421767.01,391278.86,315083.53,282346.75,307949.24,289415.87,268328.13,279939.46,281227.1,335182.83,308880.29,375020.4,372558.05,404956.29,478915.72,529463.37,476777.22,511970.11,536312.45,563620.16,569594.89,579268.83,554312.25,576346.69,654023.61,700810.85,889574.49,940092.41,911196.05,691433.67,589787.97,445780.6,482959.42,445144.0,440169.92,431434.28,373839.78,246221.71,289440.12,291599.74,282287.62,287859.72
292,255312.22,296583.86,311941.34,370382.41,461731.3,545482.18,495309.06,321263.28,170683.43,234880.73,248388.56,245095.58,313799.94,340696.76,234184.42,249474.77,233486.67,214976.15,192426.76,253703.75,252768.79,287892.67,330602.27,260368.21,279483.47,257052.75,304665.04,350359.09,373447.85,387332.83,440092.09,548262.12,638584.41,593741.51,525662.52,635319.14,570123.75,642221.98,581304.67,599501.57,634316.36,640454.18,569945.06,542814.53,521559.16,506084.95,364458.43,434353.76,420336.69,384613.02,310183.91,296843.87,308516.49,290927.6,279345.66,278068.62,291881.5,333637.25,312124.9,387959.62,374235.0,414302.2,482295.82,531964.27,471397.31,528921.17,553206.62,564671.79,580069.09,583959.0,560347.1,592601.9,667827.74,754845.07,889294.57,940661.33,890170.99,732376.0,577578.67,464941.31,474385.05,450933.16,438656.51,444133.17,382234.57,257929.3,278388.94,294008.15,276915.39,298493.67
293,260711.13,302570.75,325306.13,376419.66,445071.53,556881.24,455120.42,315630.15,159582.47,264460.86,252373.76,253325.17,325901.71,332595.02,239986.17,254363.57,220906.2,222030.4,200684.0,258765.42,263412.19,293726.67,330618.65,269050.25,290371.76,248403.93,310850.47,347998.32,384506.71,378190.15,445649.25,579102.02,638039.47,605125.41,539271.59,632891.5,591299.69,637015.97,523580.5,601683.69,633372.97,615738.67,568232.9,539239.6,535920.03,485834.03,364996.11,429925.49,423309.54,379894.13,312557.57,304275.31,311882.12,294080.48,282066.59,283937.09,306413.82,337605.83,304276.83,394497.47,372108.24,423178.25,494655.43,551250.29,492842.76,543693.77,567912.94,567949.46,576010.86,589289.66,566641.09,608550.46,676225.63,789590.31,891578.99,937081.35,915945.16,718983.86,551281.79,486472.11,486233.48,459763.22,430562.73,446547.73,370921.2,263920.25,272543.7,287250.84,275547.43,296960.42
294,271268.52,310912.43,337944.88,385332.6,450131.29,602265.67,449434.49,325984.71,165931.58,281674.72,245519.47,264478.32,342782.72,350358.08,275973.13,260583.02,227777.39,231859.32,207545.85,264496.59,270353.6,290759.44,324737.21,283766.4,286848.4,260972.24,295069.79,355702.46,396305.85,385192.01,463659.0,619561.02,672090.14,618724.93,554853.35,657966.54,580775.56,637880.74,537017.15,596194.47,656792.27,617351.37,569427.07,549674.14,537290.32,469784.73,367789.93,429563.1,422813.18,384786.28,288221.75,306612.75,319156.38,298028.75,283457.95,288104.08,318112.15,335227.52,306954.93,398411.1,372276.75,431529.12,490031.12,565768.06,493699.64,556559.76,570486.78,573056.26,585846.77,591072.05,566106.45,626722.17,659046.71,828730.27,927028.21,975235.81,924123.85,704296.08,505348.62,489895.38,478844.64,467442.88,434189.52,449775.84,354965.65,267244.61,273265.21,294619.23,282185.61,305106.28
295,279963.66,316141.09,350449.35,404061.05,464614.16,634687.86,447095.82,320756.32,214231.62,273014.61,240435.09,279130.87,349991.22,355346.26,279099.83,259467.62,232948.87,232909.81,208554.49,256395.43,269117.11,293282.45,321422.59,281263.09,282216.77,270161.91,311423.9,371200.34,400193.91,389049.93,474190.47,618860.11,671334.36,590847.76,575746.02,657128.41,589465.19,660839.03,552242.37,613229.33,650638.11,630006.87,541784.36,559643.83,529466.53,469899.29,378508.94,425523.04,436928.85,381205.1,282032.74,292880.87,319297.17,295204.99,298560.52,299040.6,327321.0,339237.65,310568.88,394036.49,396192.99,428259.2,499562.75,594725.29,489716.55,577457.64,539375.22,586173.56,591587.09,600415.28,580827.02,630786.61,676661.09,832660.62,872876.51,944593.65,933063.0,693599.26,511022.41,490469.6,474814.49,469745.09,443137.18,435983.47,361643.89,282894.39,275887.51,273560.21,289961.58,306665.41
296,280049.0,323731.31,356790.04,424930.42,494289.7,659434.37,449392.35,286419.89,229755.15,273052.22,238063.18,285132.21,354978.76,317116.61,271502.58,281473.28,241715.63,235278.0,211854.89,262207.52,267561.4,310617.25,285268.59,277485.34,281661.16,274955.81,322565.83,381803.32,397408.23,376626.33,486379.17,646581.77,653548.44,572168.14,591803.14,636280.13,576257.62,658652.43,550400.56,630026.89,663109.2,651187.92,527736.75,568825.17,546577.81,473636.85,398721.4,435303.47,433909.63,388423.26,263973.66,292604.0,326201.08,294257.73,300861.33,303675.51,335390.31,323007.9,335045.15,404830.35,402075.53,424984.08,492624.8,583143.74,498201.02,581242.16,524487.32,586636.41,594869.73,608023.74,586103.5,650507.37,689150.84,842482.47,837877.87,941134.08,925722.23,630223.55,493317.35,503731.73,486294.71,471937.53,453093.36,447655.57,349629.54,291056.94,283292.81,273002.69,297221.91,310387.54
297,279490.7,333943.47,352700.14,421895.35,505171.05,600234.94,400435.31,260516.68,210298.54,255425.93,241035.99,292442.1,371657.07,283389.4,295832.39,285344.41,245177.32,230448.16,224358.57,262169.37,274318.7,322621.53,282065.38,284871.52,289530.69,282520.1,335733.87,382839.09,392983.04,388578.3,498774.56,619998.78,648910.93,543261.24,615777.1,638345.25,568759.34,667616.69,537670.55,633874.92,675844.38,666740.34,526274.46,570451.39,560548.77,480241.5,407952.65,429936.0,436633.03,402527.62,269534.61,304026.89,320391.94,291333.04,296810.94,298664.5,344790.92,328853.29,355472.19,408682.36,403234.38,431210.28,494042.37,533675.37,513317.86,584297.84,517814.51,589195.02,591269.05,615202.89,585890.8,656668.51,713361.42,855595.74,848297.0,932236.3,885317.32,647748.19,489328.23,512927.22,487852.49,463374.69,467145.99,459376.88,298686.01,296976.06,293301.62,279673.77,297675.44,316287.96
298,292778.89,343998.54,358507.91,432068.71,536529.1,464129.56,379403.37,265351.95,210857.18,261488.51,247381.11,314699.33,381913.36,266835.63,297827.86,283243.09,251125.44,224741.74,228688.77,254883.52,274664.87,332816.54,282968.1,284204.02,278979.25,287697.92,337699.5,376595.26,406009.27,398314.52,518414.39,660244.44,645744.42,535661.45,635093.52,643232.99,587533.32,697246.83,572446.84,633191.07,682566.7,674218.09,551504.8,557307.08,570374.86,485526.82,409897.99,415970.22,456382.19,382187.03,277656.04,309775.65,320956.24,294659.92,287699.12,299779.8,357579.42,337369.31,367621.71,407673.64,408773.8,451407.66,507931.92,488450.97,507975.35,578310.78,530542.36,591028.27,605047.34,616756.93,586043.69,670283.24,743834.82,848803.54,928167.57,990822.45,880846.26,675677.39,515295.7,519006.86,507283.89,478911.45,475717.34,443025.89,282021.16,302385.61,299454.08,284076.57,292443.43,326457.36
299,306378.07,350451.57,367103.15,442706.03,540751.92,482071.96,361688.15,232147.14,208314.3,266823.78,250194.07,316377.7,378549.31,265808.07,292991.55,279973.37,245510.32,216482.89,231334.04,259156.98,281013.65,339145.22,291272.93,282678.07,279571.39,295864.97,339169.52,388830.48,422366.52,405389.97,541847.5,668576.64,657249.35,538138.46,648415.73,664252.03,602534.47,705595.91,596725.66,647713.62,674511.31,674029.33,556032.96,573490.66,577919.16,466381.66,434642.92,441009.44,466222.21,363436.89,267614.08,308656.35,330825.24,295943.18,292847.87,310045.23,356535.27,342117.09,372794.88,409478.85,409091.95,469354.08,515740.42,485907.31,518191.21,591715.14,549579.02,596829.11,621487.93,622428.39,583316.18,689589.95,752604.06,869001.81,962103.87,1016509.8,857132.74,685131.37,512362.65,532716.63,519408.1,488182.99,484998.92,448458.1,282351.49,308192.75,308383.03,288124.48,297959.17,331223.54
300,317874.08,356761.08,367476.08,446569.17,577424.03,490517.85,372871.54,231906.96,215403.18,279496.11,251924.3,331493.92,390119.19,273068.5,291403.63,280638.64,247735.88,221336.29,242942.12,267169.54,289236.48,351837.65,294315.57,281778.74,284034.83,302909.08,362141.14,402246.45,426901.34,416665.05,553179.85,655167.3,647260.18,550148.94,674244.62,656502.28,632578.79,684492.56,619634.95,668018.27,692613.51,687067.89,577077.65,574599.22,559190.73,465467.84,450403.97,458057.38,471296.81,369479.53,284266.25,330574.0,331002.1,290791.55,302432.49,318583.67,358602.06,333936.06,384266.27,415954.33,423702.34,473754.95,541778.45,501991.02,532967.1,584010.66,548802.77,630970.26,623856.28,632185.86,595783.66,692009.98,774107.61,872224.5,1005264.4,1017028.39,861850.78,684815.39,512725.3,554740.89,515064.61,495065.98,488913.83,426267.49,281325.57,312277.53,317119.21,298826.77,308167.18,334698.7
301,322029.12,359400.92,375382.48,444597.0,582551.75,518946.49,397971.79,232908.97,200853.89,296290.18,248323.71,348004.33,401579.01,270452.81,291381.11,281130.88,238513.16,218542.7,255155.44,267664.78,298493.09,354479.94,305018.28,273152.67,277743.61,309874.43,375925.25,398744.4,425102.27,427051.14,572251.33,661768.23,625061.68,554555.99,667635.39,636375.58,658293.93,697314.55,629475.58,677944.81,699766.03,685568.69,596961.08,554568.72,559291.81,454486.86,466926.1,467124.84,459842.03,363913.52,306457.81,341874.91,326934.86,290462.51,301971.58,329798.49,353241.7,332286.12,391658.84,404036.67,441963.76,494017.67,568680.75,515460.71,547430.83,575203.91,595970.34,629946.42,633586.59,633427.48,614592.99,725763.59,803220.44,920593.07,1006096.48,996637.98,847550.58,667316.87,488602.47,560780.65,523139.87,496242.98,496362.17,422273.96,269840.64,306990.94,325442.02,308697.73,314423.01,335394.82
302,317859.13,342703.72,382251.68,466637.18,593957.09,538156.02,406648.5,235763.64,202322.31,286793.9,239121.67,355599.38,403343.3,259589.55,292957.3,281805.29,241461.64,212436.63,263621.21,275114.47,300202.3,347753.44,297244.1,278103.73,281868.88,314205.66,373456.61,402239.19,429539.76,437352.12,571029.97,705719.49,635148.37,567366.5,685544.22,631344.61,679353.62,700528.38,629949.45,691594.21,702971.58,663086.65,611839.22,548329.91,551347.74,463331.02,479023.94,478401.37,456172.17,377837.11,318528.62,345317.02,328274.95,292494.55,308232.77,312505.61,365175.21,328954.41,403632.49,407500.71,442888.82,516897.95,588604.54,529016.1,548887.98,588456.5,611174.88,627034.19,645464.4,628263.32,628204.37,726225.95,800771.24,963520.47,1032975.61,1032247.4,783604.42,695607.34,494670.83,554977.45,523333.51,503331.24,487808.48,414888.17,260937.64,320927.71,323910.24,316126.72,321716.82,343370.8
303,317523.47,337629.47,392002.11,493461.99,593487.92,569911.82,377936.85,200269.8,217383.63,292064.6,253059.47,357776.07,385863.62,254188.58,266992.45,285760.66,238082.43,208503.3,271966.91,273400.77,307911.21,367684.05,290630.34,296383.14,283732.84,323579.76,380366.27,403917.12,414287.57,454841.42,591256.11,716223.22,651216.57,572856.66,698582.8,641344.02,698205.53,683062.12,658826.11,703179.83,713883.49,683780.82,623660.7,585639.82,563345.31,454200.16,494779.6,484631.92,451505.48,365429.21,323364.11,349498.22,327009.4,303222.18,314809.39,312082.5,370572.15,342265.17,416900.04,411199.09,448170.95,528609.24,586783.56,527719.07,564832.68,591322.91,623266.33,630118.77,640562.89,614142.1,645250.03,729021.29,780157.67,993014.02,1072498.63,1046571.63,787943.72,676916.33,515776.75,560512.16,514590.1,507798.59,505203.62,429465.26,282460.03,331424.8,330224.56,317033.46,326155.78,344930.52
304,327280.9,341673.14,405104.68,508725.39,603790.34,543268.67,351648.05,187600.6,259206.22,272035.88,268650.51,344648.94,374176.09,257993.4,275911.61,258250.42,236397.9,212075.82,281779.3,278881.08,318844.14,370207.95,288563.71,309576.59,284306.41,334616.1,383324.91,406465.73,418785.48,472983.1,591838.99,698803.47,676558.07,591837.31,710802.13,638873.24,707200.0,640198.89,673226.42,711975.66,726078.93,654442.34,636081.96,599856.29,581606.45,413973.84,491545.82,482842.08,443553.31,359450.89,340196.46,350029.09,328631.63,315792.21,312556.31,323934.71,368779.69,345803.89,431306.38,412993.81,458490.34,532295.63,589502.57,521702.57,583481.68,609886.16,624388.33,641649.63,645701.83,620776.95,663406.67,744350.14,840193.95,992651.67,1073061.05,1022238.53,834648.92,662739.96,538029.26,550364.92,521228.02,505930.9,520126.9,439100.51,296016.94,318495.99,332894.21,310892.43,338240.12,349991.87
305,333867.7,356303.17,411678.62,490279.93,616387.79,499092.32,345434.38,175269.11,291984.71,276370.03,277652.46,357928.55,365217.28,264366.86,281296.28,244194.44,244144.16,221184.87,287381.54,290632.21,325285.68,370158.8,298192.82,321653.6,274626.6,341388.23,380697.65,418480.94,408879.09,478930.55,625095.28,698167.56,689516.65,607167.91,708007.36,662638.52,701407.74,576430.44,675614.72,710838.96,697818.87,652352.79,631705.13,616412.02,557983.05,414478.01,486388.0,486177.5,437883.65,362102.86,348751.95,353789.55,332139.91,318801.73,319148.39,340128.59,373117.62,336954.06,438542.19,410575.93,468287.58,545908.02,610865.51,545418.62,599727.72,626039.84,627969.17,637129.45,651547.11,627697.86,681218.63,753655.73,878780.63,995149.83,1068877.64,1051839.68,819259.82,632322.16,563044.9,564110.82,531407.88,496413.76,522852.55,425876.69,302897.72,311612.25,325088.77,309278.78,336404.66,359593.3
