,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
356,1452178.1,922243.42,519377.22,382186.75,491592.45,402102.73,519606.56,697125.44,604381.72,493054.07,526388.8,434760.79,421373.83,365786.24,499625.26,513536.38,626187.45,575354.59,559057.62,568666.27,553193.29,671690.04,804986.6,826511.22,753055.04,983969.13,1331571.76,1348150.99,1221820.0,1326988.73,1500987.71,1395529.97,1629200.45,1280466.12,1486159.21,1578377.09,1564825.08,1287452.7,1500890.54,1467861.09,1268031.96,1024579.44,1119230.52,1090070.84,949871.7,561113.18,651910.45,756693.9,635133.87,635047.14,609732.02,660171.94,577994.61,569973.01,728286.92,680780.28,720485.34,887826.63,1115637.7,884127.05,1087726.03,933672.34,1089649.67,1109316.88,1146322.03,1102218.78,1291682.33,1410831.83,1825923.6,1846480.06,2203245.49,2233281.79,1457731.7,1117750.49,1214102.72,1199276.07,1178532.37,1146196.78,1168089.78,846385.49,658450.85,636615.01,599907.26,655627.42,694959.19,738336.3
357,1303163.63,799824.78,454047.86,332562.8,446444.19,408007.67,536178.16,736901.33,520057.42,551476.03,534710.63,442172.99,407890.65,396038.86,498144.64,529399.05,655524.76,565589.22,577034.75,587855.02,571629.19,704474.5,806238.93,814204.86,780597.63,1011694.03,1269634.23,1336310.86,1150738.84,1385903.03,1504668.77,1373178.04,1652121.73,1244888.45,1494619.88,1610520.87,1604948.27,1281206.24,1503380.05,1508799.89,1286145.0,1051137.74,1099378.8,1095652.02,991171.79,575499.43,685395.05,734168.14,622176.92,618430.45,590280.83,683180.27,589020.09,621710.21,734037.79,678993.7,732301.43,888053.86,984296.0,918803.3,1091869.04,913052.63,1092657.15,1097218.46,1161597.76,1098346.95,1304506.21,1470020.57,1857011.46,1871356.43,2176224.68,2117807.77,1505206.84,1103483.76,1239771.15,1201535.08,1148605.61,1188706.93,1204093.0,676289.12,675325.94,666830.08,619076.16,655228.86,710724.37,719795.75
358,962609.93,746401.19,464430.3,332452.93,460003.11,422171.84,589369.84,760828.09,478010.75,555074.61,528191.15,455829.09,392204.58,405618.55,478160.35,528917.32,680226.09,566550.16,573850.08,558841.04,583794.47,708160.52,789062.14,845136.4,802789.92,1056279.61,1360455.28,1327816.47,1131027.34,1433069.47,1515777.07,1422862.61,1732037.59,1335637.19,1491055.37,1626646.79,1623254.69,1350391.86,1461053.4,1536784.18,1300006.56,1054335.55,1052297.39,1154297.74,924206.57,598103.72,700435.21,732500.31,629318.16,585772.84,589400.28,715779.45,608005.29,650758.86,726673.0,688763.29,780410.44,920491.8,864093.74,901246.49,1073076.01,941353.65,1093855.44,1128523.27,1162712.18,1095306.51,1336322.79,1545366.43,1836634.21,2077867.39,2331967.62,2102465.99,1582346.92,1177691.54,1255820.08,1259971.5,1195176.35,1213548.69,1147198.62,619030.22,690517.99,684493.43,631061.53,637634.69,739225.42,761950.92
359,1005776.61,701179.23,381193.44,324685.15,471752.62,427681.68,592131.42,751174.89,474150.66,541917.27,518773.73,440452.32,370110.13,410936.21,487678.77,543721.23,695044.82,586829.26,568411.67,558980.06,603785.33,710554.35,818642.85,884305.05,818577.93,1109685.36,1378316.76,1352872.34,1135653.1,1465099.5,1569324.85,1462200.47,1753219.93,1398461.39,1527798.34,1603415.68,1620844.04,1361095.88,1507575.85,1557580.52,1235627.14,1130911.52,1128782.82,1182032.79,862265.37,562632.62,693185.99,761299.09,629835.98,598078.78,616425.59,707881.92,616211.11,660617.3,726765.98,684907.79,822809.47,937265.13,853572.97,923258.97,1103496.52,985601.97,1105121.23,1166498.97,1174063.36,1085088.57,1382674.54,1564923.07,1886076.67,2164214.79,2398522.76,2033656.85,1606587.83,1166518.58,1295354.85,1295392.53,1221852.06,1240668.55,1162443.63,617878.53,706938.24,710979.18,641916.03,652556.31,751516.84,767814.64
360,1025241.48,727232.31,379019.17,340646.17,501600.64,430494.13,627744.45,778267.44,490605.65,536682.69,519079.24,444706.84,380893.87,438808.06,506671.39,563234.62,726047.62,593313.14,564561.37,569180.44,620767.5,768648.99,851144.72,894135.91,844438.77,1134849.11,1346457.09,1328730.47,1163200.75,1528558.44,1547069.82,1542689.19,1693123.15,1457573.77,1579790.58,1649752.91,1654043.25,1418435.04,1508389.73,1496543.69,1229419.9,1178521.42,1179829.18,1194816.13,878023.22,612372.34,760532.44,758280.21,609521.66,624231.17,637956.0,709029.05,587631.34,687669.96,739312.95,718208.92,830079.94,1000961.89,890943.38,956805.16,1080149.45,979918.68,1187593.49,1169245.28,1195540.5,1112790.34,1386002.71,1617014.93,1891629.93,2274591.38,2396748.27,2043994.44,1602881.21,1164999.34,1360412.46,1278979.26,1240868.57,1250350.61,1086320.3,612175.05,717624.49,736710.89,673746.28,681537.01,759879.27,760358.31
361,1094432.12,787594.78,379900.26,303241.91,541626.41,420268.2,666752.36,805078.76,482803.98,535285.79,518956.98,420252.7,372485.66,468184.66,506497.49,585366.32,731395.26,619758.29,540463.21,551289.97,637529.27,802899.05,840858.13,888287.12,868152.04,1178017.82,1360327.89,1276679.46,1172441.27,1510293.28,1492278.28,1611300.19,1726558.54,1481930.86,1604269.52,1666932.7,1647997.13,1472460.63,1445209.59,1494048.69,1191165.55,1228564.96,1205552.14,1156131.99,857361.51,679745.08,793428.55,741372.92,604660.56,618696.04,667122.95,688303.73,577439.38,703415.31,702539.33,760912.14,878510.24,1066790.3,921713.25,989490.43,1053902.31,1094859.0,1181529.22,1190501.76,1195712.03,1156408.04,1468979.38,1688660.87,2013883.27,2274152.08,2338407.18,2001385.75,1550183.71,1091276.09,1376286.37,1301578.39,1241741.08,1271402.7,1070392.38,572148.92,697871.71,761036.4,702915.45,698541.31,759968.36,782966.03
362,1140660.52,807431.89,385331.45,305329.74,516654.74,396358.85,683932.76,808010.33,454767.52,537804.34,519288.08,426297.22,355780.27,488099.55,524032.5,588300.67,712846.48,598044.39,551940.25,560592.18,647385.64,795019.99,848255.15,897874.62,891665.38,1173939.89,1459509.26,1298454.68,1201912.58,1553775.06,1477247.7,1667143.99,1733520.69,1481396.12,1638588.99,1673602.65,1585382.0,1512347.34,1423736.19,1466512.75,1216237.68,1264464.14,1238239.1,1141638.62,897709.31,714685.66,800883.13,742045.4,607347.36,634283.5,609545.2,717943.1,562636.88,731725.98,706728.26,758345.25,933970.53,1114602.51,952614.88,988967.46,1083539.88,1129302.83,1170634.54,1217201.29,1179750.64,1187096.58,1467108.17,1679201.57,2122014.84,2341748.53,2431685.17,1820643.14,1627976.72,1106641.74,1355806.95,1299328.23,1261289.74,1241002.0,1043327.3,540624.45,740489.35,753637.21,724296.08,718666.65,781764.98,784478.73
363,1218083.93,735097.27,296662.11,340872.24,528176.22,428979.19,687852.91,763578.52,440145.16,472915.85,527751.84,416490.24,344528.81,507698.08,518237.05,606477.32,762251.67,579360.53,598294.76,563989.78,670418.2,811429.72,851054.38,858741.09,932472.6,1219763.87,1482243.62,1333891.72,1213773.65,1584961.41,1501745.75,1716917.32,1683515.56,1556273.92,1667428.13,1700766.04,1639145.4,1543579.5,1533979.26,1500967.2,1183866.73,1312036.17,1254918.78,1124052.48,855495.15,726405.85,810745.43,734251.65,637809.99,650804.38,603524.92,728322.02,594543.37,763561.1,711394.64,767203.81,960681.63,1106125.6,945242.35,1025338.08,1086743.05,1155913.81,1174809.18,1201933.03,1141313.59,1226381.12,1471079.64,1623062.59,2195399.74,2442398.6,2467423.37,1829896.36,1571803.86,1166273.13,1370022.52,1269081.4,1272446.53,1294003.13,1088728.45,608449.22,771882.97,771478.22,725097.62,730208.89,784422.9,792457.87
364,1150245.79,668751.4,264030.92,442199.63,477232.11,465615.99,654360.11,733412.19,448096.51,493395.37,458287.92,410922.51,352066.96,530973.68,530741.6,632833.15,767283.25,572518.4,631317.49,564020.66,697778.03,817600.63,856047.91,868428.56,974825.58,1219870.68,1441208.41,1390506.16,1258080.9,1614047.12,1493429.87,1739699.56,1563560.69,1592703.08,1688873.57,1731330.05,1558092.45,1576441.28,1574314.61,1554819.23,1052237.62,1298569.78,1246251.57,1096219.98,833396.11,776313.53,808708.91,735804.63,674054.27,639541.67,635050.68,717603.36,599011.58,798465.46,710670.22,789299.08,966490.43,1109117.06,925610.66,1068656.71,1129712.64,1154921.79,1200208.46,1211728.76,1154480.09,1268551.06,1506825.58,1773851.47,2191605.89,2441063.04,2398427.08,1956935.06,1528521.49,1229363.91,1335942.66,1287127.71,1263507.4,1339008.31,1117734.78,650120.26,727493.21,777649.91,703730.34,764738.78,797535.68,801304.56
365,1038827.05,651868.93,232261.92,521236.57,486434.83,486158.03,685402.64,709967.42,462334.99,505222.67,422167.71,428926.53,373439.5,543646.89,559177.66,647775.65,765758.15,596094.12,661402.61,537343.35,713980.74,809310.75,884935.35,842492.17,987846.97,1295985.03,1438514.96,1418777.45,1293590.24,1605325.21,1554117.07,1721973.5,1386062.81,1597227.06,1684019.55,1654322.03,1550441.07,1561872.64,1621724.34,1478548.28,1050475.39,1278903.43,1253766.89,1075460.95,838288.59,799895.34,817081.1,743509.38,679675.73,656103.52,679780.26,724841.34,568458.25,813562.21,698592.46,810220.79,997883.05,1160136.51,982273.71,1106025.48,1166634.92,1160010.84,1185319.66,1223300.47,1168363.4,1309984.17,1527183.48,1869655.92,2195238.62,2427202.18,2475414.44,1911243.81,1439033.94,1300630.02,1375229.77,1316298.84,1230369.13,1344708.99,1071301.79,669880.37,702754.27,750207.15,696686.77,757257.19,824140.82,798888.89
366,1021621.28,678129.43,247760.97,566509.68,466298.92,514517.39,729277.85,756506.49,558346.32,520658.26,439619.12,454563.03,390923.38,558191.1,577167.54,637851.66,747299.8,637142.59,649513.77,572141.01,666977.7,829563.34,915841.13,859710.84,1033002.38,1396211.28,1522352.34,1452825.42,1334423.52,1674314.95,1521040.44,1722569.92,1424833.62,1578775.17,1751844.74,1657103.03,1551804.04,1594090.81,1623596.05,1417402.61,1057047.04,1274055.26,1248522.16,1089567.42,744123.64,804432.41,839965.18,754134.81,680327.64,666516.84,714691.17,711281.06,570921.95,820407.69,693312.48,829529.31,980940.12,1197468.76,980333.01,1138103.98,1169694.37,1170150.58,1209082.98,1225125.35,1163373.39,1357572.17,1475130.96,1978038.87,2294442.01,2538097.88,2497552.58,1861450.98,1285178.29,1309465.93,1345496.22,1341193.22,1240314.87,1353521.08,1007195.89,679530.84,702713.31,774588.89,718147.71,783015.75,837563.42,799330.56
367,1013551.86,662338.62,376603.5,541262.27,450965.02,552226.61,747135.44,768479.21,565325.12,516165.21,452383.88,455970.53,392186.14,533869.86,572127.57,643431.25,736214.84,628269.63,634410.53,597131.8,712383.96,871891.89,924990.04,868523.38,1058846.6,1393115.18,1519083.21,1378225.24,1389645.93,1670064.2,1544810.57,1789825.46,1469023.64,1627734.12,1731437.59,1693316.14,1463288.56,1624710.27,1593249.38,1414461.25,1092570.18,1255791.21,1296877.86,1072811.3,717144.95,749153.57,836327.31,739515.36,731340.04,701069.96,740851.03,718072.69,576536.93,801709.67,758317.01,815277.63,1004414.87,1275902.33,964545.94,1192617.01,1078735.55,1202603.82,1221556.33,1247814.77,1200340.68,1365622.06,1521614.04,1986001.62,2135500.75,2443338.39,2522111.51,1824426.31,1300904.98,1308365.17,1327890.81,1346433.43,1269843.45,1297691.72,1029554.56,735879.83,709869.8,694993.06,743591.44,786074.61,835061.58,781004.2
368,1018125.7,568076.79,416841.13,539712.72,442975.3,566767.25,759016.99,663629.88,543279.61,574426.78,475020.32,460999.08,399783.93,548615.68,566193.2,690792.62,630967.16,615708.29,631167.15,609389.27,742782.57,900330.16,915798.14,833885.08,1088953.24,1461333.6,1473213.6,1327723.75,1431662.6,1609247.71,1503827.99,1781194.58,1461371.25,1675949.82,1766567.14,1755320.84,1417142.28,1652672.28,1650255.66,1424431.58,1162783.79,1288116.13,1282247.82,1095313.34,646301.05,743833.04,857819.48,731885.16,735341.66,712960.34,762968.53,659441.2,647484.02,829389.42,770079.23,800967.28,980796.14,1238281.37,984231.45,1199133.44,1032936.45,1200033.94,1227258.81,1265814.95,1211239.85,1417509.77,1553507.72,2010766.2,2031919.97,2429800.23,2495949.81,1620184.49,1240038.94,1350838.1,1365949.67,1351281.22,1303091.55,1338704.46,980672.39,763859.5,734915.86,690577.92,767167.97,796539.69,851007.19,746833.4
369,882931.75,496582.78,362681.5,490100.57,449426.9,584799.86,802282.22,570996.95,607593.46,583465.17,483074.65,446204.47,432800.9,546940.88,583627.0,723099.73,620210.96,635452.9,652401.57,629643.52,778977.14,901660.75,902103.89,864323.2,1119576.53,1393313.86,1460231.66,1250446.09,1495193.17,1613171.51,1479713.64,1806209.22,1420676.17,1685410.8,1802470.96,1800253.0,1410214.84,1655361.02,1696203.17,1444702.41,1192835.26,1265167.28,1288682.74,1142826.84,662764.61,781941.17,832200.22,716851.88,715993.12,690097.91,789447.56,671925.56,706161.07,835846.96,767975.43,814039.06,980991.07,1092446.87,1022766.54,1203646.82,1010068.11,1203293.35,1213816.96,1282626.63,1206935.06,1431533.73,1618627.47,2044947.65,2059242.15,2399947.31,2366828.39,1672885.2,1224151.15,1379331.71,1368431.11,1316871.18,1351328.11,1379864.77,783499.63,783320.26,769684.31,712536.99,766578.47,814508.34,829534.72,780200.25
370,823905.65,507892.28,362520.35,504935.02,464974.45,642769.27,828290.91,524786.81,611504.93,576309.63,497949.21,429001.89,443225.04,524951.94,583042.34,750290.99,621216.96,631893.7,620143.73,642989.73,782995.73,882382.63,936313.16,888835.57,1168855.95,1492930.05,1450906.04,1228989.77,1546048.48,1625058.0,1533223.58,1893532.01,1524139.0,1681311.82,1820447.16,1820712.73,1486312.19,1608704.52,1727585.76,1460196.88,1196376.98,1210886.97,1357524.24,1065517.09,688688.42,799004.84,830224.33,724974.04,678079.1,688946.84,827004.28,693487.16,739063.65,827370.79,778941.15,867450.62,1016765.67,958983.35,1003159.67,1182877.11,1041316.8,1204560.35,1248389.09,1283801.53,1203544.04,1466398.67,1701535.03,2022456.13,2286429.49,2571642.98,2349613.72,1758552.29,1306408.61,1397122.18,1434888.76,1370161.23,1379477.37,1314571.14,717061.82,800826.47,789962.33,726226.22,745874.63,847068.82,878005.53,804189.54
371,773936.26,416829.58,354009.78,517782.17,470989.7,645739.28,817742.64,520500.54,596958.36,565992.99,481109.72,404792.33,448991.54,535351.92,599306.13,766580.61,643403.54,625853.4,620236.97,664953.31,785585.45,915389.37,979645.52,906256.15,1227892.71,1512481.58,1478240.0,1233978.52,1580573.43,1682442.87,1575583.55,1916644.46,1595731.89,1722661.58,1794378.35,1817935.45,1498041.25,1659874.4,1750886.99,1387813.11,1283176.2,1298788.6,1390009.92,994006.73,647747.52,790643.52,862776.4,725466.12,692211.86,720409.39,817772.86,702752.75,750170.82,827385.94,774498.49,914512.01,1035236.33,947246.7,1027595.11,1216355.19,1090203.59,1216913.26,1290338.77,1296278.78,1192266.77,1517211.97,1723014.91,2076846.97,2381389.96,2644982.74,2272648.83,1785428.6,1293954.2,1441039.1,1475133.39,1400641.33,1410214.3,1331940.61,715616.93,819754.56,820418.18,738612.43,763203.55,861053.37,884656.59,796386.38
372,802632.85,414405.83,371367.06,550488.17,474031.55,684530.26,847193.06,538511.1,591137.23,566282.22,485711.16,416538.45,479395.71,556147.89,620756.27,800714.84,650462.1,621559.57,631490.07,683599.33,849750.1,951656.16,990473.47,934823.68,1255674.81,1477470.93,1451815.86,1263870.96,1649001.59,1658560.24,1662282.3,1850900.87,1663080.62,1781198.82,1846157.64,1855092.91,1561092.75,1660715.51,1682198.38,1380762.99,1337101.29,1357409.8,1404905.33,1012059.53,704893.45,867351.56,859265.88,701961.56,722360.06,745439.79,818984.79,670066.6,780795.05,841573.29,812064.55,922526.08,1105528.55,988651.15,1064862.03,1190565.24,1083857.08,1307669.07,1293316.01,1319932.27,1222650.88,1520812.87,1780312.37,2082906.6,2502785.55,2642969.04,2284128.06,1781243.4,1292205.21,1513342.79,1456348.24,1422335.0,1421125.33,1244621.17,708895.95,832026.36,849994.69,775123.75,796963.74,870530.36,875956.59,746321.06
373,869191.36,415322.72,330551.25,594359.88,462717.86,727020.6,876335.96,529897.38,589543.42,566104.9,458959.47,407297.77,511440.85,555905.87,645090.01,806555.17,679402.49,594976.1,611579.29,702001.23,887551.71,940082.58,983932.88,961012.13,1303376.57,1492639.95,1394899.08,1273871.58,1629266.58,1599797.2,1736181.23,1887404.58,1690772.26,1808713.82,1865307.56,1848235.09,1620495.38,1591102.48,1679314.23,1337723.24,1393783.71,1386893.82,1359288.07,988135.8,782324.72,904766.52,840019.47,696254.93,715840.69,779387.74,794935.78,658349.65,798578.75,799623.01,860256.33,976280.2,1178171.3,1022729.06,1101168.55,1161580.2,1210921.51,1300936.89,1316766.53,1320063.42,1270520.22,1611806.32,1859136.2,2217463.18,2502247.89,2578578.99,2236442.32,1722618.01,1210372.39,1530933.07,1481984.12,1423231.29,1444957.84,1226270.56,662437.33,809010.04,877945.23,808569.07,816716.19,870529.42,901888.21,743342.98
374,891024.61,421213.43,332783.96,566908.38,436341.9,745709.38,879485.45,499078.22,592261.8,566422.19,465514.94,388986.7,533148.27,575098.58,648267.56,786044.97,655550.95,607555.01,621834.05,712798.66,878783.03,948278.82,994490.08,986977.67,1298804.21,1601413.59,1418644.05,1305852.25,1676141.75,1583660.15,1796322.46,1894968.64,1690064.29,1847321.69,1872696.63,1777937.89,1664336.23,1567407.3,1648285.54,1365799.92,1434417.02,1424386.53,1342114.21,1034522.39,822424.1,913169.07,840692.04,699239.27,733757.8,712004.64,829049.28,641378.81,830624.15,804295.45,857267.98,1037842.57,1230914.25,1056951.07,1100518.94,1194188.12,1248954.43,1288886.69,1346236.07,1302384.69,1304183.22,1609702.34,1848667.33,2336467.51,2576568.34,2681378.17,2034405.85,1808994.95,1227350.34,1508086.23,1479326.71,1445531.84,1410316.22,1195163.64,625828.58,858289.8,869298.84,833052.04,840114.15,895391.23,903520.7,791844.49
375,811148.91,324251.8,371474.62,579498.59,472193.75,749939.99,831084.2,482981.95,520754.37,575609.69,454761.79,376640.22,554508.4,568688.0,668239.48,840462.71,635022.47,658521.23,625538.89,738101.76,896861.06,951334.95,951086.41,1032082.95,1349439.18,1626306.73,1457314.21,1318699.41,1709752.58,1609898.78,1849921.97,1840261.25,1775386.51,1879749.69,1903015.92,1838151.67,1698651.67,1688716.08,1686929.07,1329371.82,1488288.75,1443464.2,1321306.71,985769.69,835801.01,924315.86,831773.96,734196.66,752751.9,704846.87,840920.19,677648.64,866666.5,809510.78,867194.59,1067456.6,1221494.66,1048707.49,1140921.93,1197662.12,1278323.22,1293427.9,1329289.67,1259895.93,1347288.38,1614008.8,1786809.72,2417211.77,2687254.57,2720728.4,2044672.42,1746512.39,1293419.0,1523830.53,1444796.51,1458213.87,1470451.31,1247064.64,704212.5,894555.17,889763.82,833865.94,853476.7,898332.39,912599.92,815428.24
376,737886.84,288545.13,481843.52,523558.51,512462.14,713382.86,798211.3,491655.57,543248.2,499808.7,448638.16,384833.73,579882.64,582357.82,697221.2,845953.6,627474.07,694810.74,625509.72,768166.85,903621.92,956843.61,961753.14,1078896.4,1349496.76,1581233.81,1519119.35,1366796.2,1741096.82,1600960.43,1874439.1,1709094.73,1816844.57,1903841.5,1937138.94,1747185.1,1734759.34,1733063.93,1747370.64,1181494.9,1472923.47,1433387.56,1288458.25,960198.24,893109.09,921897.39,833443.98,775803.41,739612.34,741532.1,828433.69,682644.33,906188.47,808592.05,892080.71,1073844.8,1224739.5,1026864.28,1189053.39,1244959.15,1277166.03,1321335.63,1340062.58,1274371.71,1393561.65,1653175.73,1952751.38,2412979.65,2685730.92,2644593.74,2186544.0,1698354.97,1363320.8,1485859.17,1465244.77,1447866.95,1521496.99,1280183.84,752318.65,843000.13,896769.56,809188.92,893701.61,913245.05,922677.15,814075.29
377,719203.24,253786.42,567916.05,533603.02,535014.18,747180.11,772655.24,507225.96,556214.4,460375.92,468247.91,408146.52,593676.9,613505.9,713627.1,844215.73,653261.39,727864.68,595863.79,785948.15,894401.22,989057.21,932969.66,1093246.1,1433634.86,1578228.0,1549958.89,1405333.73,1731657.6,1665992.61,1855310.89,1515034.49,1821907.22,1898286.63,1850905.83,1738528.67,1718673.8,1785197.91,1661578.54,1179437.97,1450527.22,1441922.84,1263926.39,965724.59,920127.45,931343.59,842081.29,782164.09,758648.34,793626.37,836676.16,647733.95,923228.92,794757.38,915638.27,1108656.53,1281016.48,1089657.94,1230562.36,1285590.19,1282733.33,1304890.08,1352799.06,1289638.1,1439023.81,1675459.41,2058160.28,2416924.2,2670426.89,2729424.21,2135420.82,1598862.45,1442285.12,1529485.94,1498355.25,1409792.76,1527881.16,1226903.92,775066.17,814220.12,865015.91,800983.35,884831.81,943604.31,919786.59,823902.0
378,748116.8,270673.39,617197.41,511466.24,566166.07,794963.99,823259.71,612498.62,573151.51,479361.54,496187.28,427207.21,609513.21,633191.34,702639.58,823811.12,698193.83,714727.92,634383.9,734156.42,916722.53,1023524.17,951974.6,1143155.67,1544441.2,1670154.25,1587108.16,1449653.89,1806044.3,1630511.73,1855923.93,1557365.24,1800763.2,1974655.03,1853943.04,1739980.12,1754071.05,1787203.51,1592787.44,1186737.65,1444938.13,1435783.7,1280368.28,857147.39,925237.99,957328.47,854025.36,782805.91,770573.22,834251.29,820913.73,650444.82,930905.2,788657.11,937370.8,1089768.24,1322178.3,1087441.35,1266183.5,1288905.51,1293885.2,1330994.65,1354756.87,1284072.43,1491245.29,1618304.02,2177412.74,2526088.13,2792378.57,2753776.73,2079716.89,1427859.79,1452019.42,1496351.67,1526595.74,1421084.75,1537800.05,1153390.43,786115.12,814055.69,893014.32,825546.39,914797.94,958868.61,920185.88,852239.56
379,730640.5,411362.02,589650.49,494598.39,607602.53,814385.85,836247.14,620103.2,568151.36,493235.69,497678.96,428541.17,582912.7,627612.05,708729.99,811535.74,688422.11,698055.37,662027.62,784077.93,963436.27,1033675.48,961670.69,1171693.36,1540956.09,1666517.14,1505569.45,1509604.13,1801428.32,1655968.6,1928355.42,1605617.87,1856505.56,1951570.21,1894382.04,1640658.66,1787708.14,1753745.19,1589402.89,1226538.34,1424135.13,1491280.23,1260545.26,825965.41,861557.35,953086.19,837382.55,841386.11,810400.85,864656.76,828639.22,656745.17,909599.83,862498.2,921181.79,1115780.17,1408718.13,1069866.69,1326760.73,1188624.94,1329708.45,1344670.39,1379785.84,1324815.32,1500035.27,1669246.33,2186123.09,2351049.05,2688073.42,2780797.86,2038279.77,1445265.88,1450735.42,1476706.27,1532464.85,1454811.31,1474280.61,1178889.68,851177.86,822228.12,801149.8,854684.2,918243.68,955902.56,898982.14,863606.25
380,626609.33,455263.24,587920.2,485786.32,623545.79,827293.15,722116.32,595873.19,632220.16,517870.89,503122.53,436796.65,598966.92,621052.23,760838.41,695472.16,674609.96,694432.85,675552.99,817479.19,994799.46,1023331.76,923258.49,1204946.05,1616350.64,1616146.56,1450357.81,1555207.51,1735798.37,1612014.08,1919027.14,1597207.9,1911397.36,1991081.3,1963672.48,1588844.6,1818420.29,1816437.39,1600526.47,1305278.21,1460700.5,1474350.76,1286847.59,744273.08,855331.74,977479.98,828654.98,845881.29,824029.76,890340.77,760877.29,737455.02,940910.49,875780.97,904928.12,1089478.72,1367124.44,1091636.7,1333942.47,1138106.9,1326807.12,1350892.64,1399628.82,1336786.37,1556975.94,1704182.7,2213327.67,2236961.0,2673125.39,2751896.68,1810032.98,1377582.91,1497764.59,1518961.51,1537887.04,1492796.57,1520778.6,1122819.7,883422.16,851117.72,795950.33,881672.61,930339.38,974051.66,859545.44,860945.42
381,547699.18,396072.19,533838.31,492810.62,643329.23,874404.8,621284.33,666356.89,642112.66,526607.93,486933.15,472820.99,597093.67,640123.3,796363.58,683561.16,696192.81,717739.96,697941.4,857256.71,996210.62,1007958.2,956895.24,1238768.77,1541057.88,1601854.94,1365899.55,1624179.62,1739999.82,1586141.68,1945947.55,1552685.21,1922089.46,2031463.42,2013862.05,1581001.6,1821324.43,1866955.7,1623222.88,1338932.27,1434588.1,1481641.69,1342529.36,763120.43,899039.27,948193.59,811547.46,823519.24,797495.69,921110.23,775168.4,804181.32,948144.8,873294.85,919609.34,1089629.79,1206064.52,1134310.84,1338895.78,1112855.66,1330350.78,1336042.62,1418156.92,1331977.79,1572327.03,1775565.65,2250896.84,2266984.61,2640229.51,2609480.76,1868834.2,1359868.03,1529292.66,1521653.93,1498632.58,1547948.59,1567441.45,896985.31,905811.35,891261.64,821146.04,880888.29,951196.38,949375.22,897834.46,857715.99
382,560114.86,395851.19,549953.19,509807.32,707041.27,902707.28,570966.97,670596.14,634184.26,542778.58,468117.83,484162.39,573045.45,639431.82,826252.57,684613.8,692244.73,682200.3,712671.23,861624.67,974853.32,1046106.56,983969.91,1293231.18,1651172.52,1591574.61,1342417.41,1679381.7,1752789.77,1643475.86,2039995.2,1665712.22,1917317.71,2051639.55,2036674.63,1666234.19,1769937.62,1901441.9,1640551.92,1342829.54,1372952.55,1560677.89,1251584.95,792856.41,918548.66,945846.37,820653.33,779809.48,796052.22,964799.08,799928.09,841551.15,938440.04,885669.39,979856.36,1129298.43,1058669.38,1112503.28,1315726.27,1147226.89,1331691.65,1374039.85,1419395.94,1328177.88,1610567.61,1866458.51,2226086.09,2517030.34,2829057.36,2590444.95,1964459.57,1451175.04,1548953.17,1595482.76,1559179.26,1580088.52,1493183.66,820830.93,925937.95,914623.36,836809.43,856993.29,989089.04,1004740.74,925328.83,869164.56
383,459642.53,386514.3,563902.61,516352.07,710254.24,891169.02,566263.11,654594.97,622778.4,524381.59,441659.28,490415.48,584352.66,657217.0,844135.08,709006.65,685579.12,682249.13,736950.27,864420.2,1011258.02,1094444.53,1003192.6,1358486.16,1672735.34,1621507.18,1347820.91,1716844.23,1814653.28,1688857.63,2064865.56,1743906.83,1964372.01,2022178.31,2033494.13,1679305.98,1826180.21,1927032.77,1559152.49,1440170.55,1472522.14,1597915.14,1167461.84,745620.68,908830.36,982832.05,821122.21,795952.87,832287.55,953905.56,810503.2,854101.86,938366.65,880525.0,1032925.79,1149746.88,1045655.37,1139537.11,1352895.29,1201027.59,1345287.89,1420155.39,1433130.54,1315675.65,1666322.74,1889969.12,2285897.11,2621511.02,2909682.63,2505536.5,1994409.33,1437275.59,1597577.47,1640162.97,1593767.25,1615190.2,1512819.34,819075.23,947706.0,949764.7,850969.67,876794.75,1005289.4,1012249.41,916242.88,904638.87
384,456911.03,405415.98,599474.98,519634.35,752861.04,923217.28,585813.02,648159.8,623039.88,529351.49,454427.69,523573.92,607003.45,680685.38,881662.29,716725.66,680824.68,694570.0,757547.69,934962.53,1051258.88,1106464.72,1034749.56,1389157.96,1633953.39,1592470.01,1380422.25,1791129.28,1788862.03,1781763.34,1994007.92,1817458.87,2031017.13,2080441.54,2074978.34,1749903.16,1827048.82,1851378.85,1551149.36,1500608.08,1538885.87,1614924.65,1188521.64,811277.14,996881.61,978732.78,794429.13,830501.8,861082.24,955187.6,772694.34,888864.89,954360.39,923130.91,1041886.99,1227741.18,1091297.75,1180794.72,1324141.46,1193977.91,1445550.28,1423374.8,1459217.19,1349142.71,1670222.78,1952763.67,2292509.16,2755086.71,2907410.72,2518132.32,1989658.51,1435264.2,1677665.72,1619207.09,1618351.11,1627578.41,1413551.12,811276.77,961771.46,983878.04,892913.88,915462.93,1016219.5,1002189.08,858536.22,918850.61
