,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
324,479256.69,578576.88,746358.38,645198.62,492409.13,299019.61,273510.49,378328.54,334226.24,451169.76,533837.98,373265.02,400752.73,386538.67,337637.07,294449.3,326028.19,364885.4,395652.9,482255.96,406440.38,386634.02,384468.11,408539.04,484073.86,527586.98,550194.34,528154.66,680685.79,789112.73,788532.69,710406.51,875061.97,838752.03,804844.92,849149.31,762025.98,827446.07,865835.74,864605.0,752537.45,772318.07,755129.78,627795.3,603939.17,607247.76,631339.62,504922.37,384608.59,458317.92,449917.63,380867.99,396711.81,417669.0,466667.27,413040.23,483940.78,530689.01,532536.06,602088.63,702869.32,643720.91,689269.99,758684.85,703779.13,823589.67,816007.05,827574.51,777686.58,923955.85,1040532.46,1160429.22,1326293.9,1364705.05,1195609.59,957402.8,718823.71,793299.14,742941.71,711376.56,697222.89,612647.02,392549.99,441112.97,449784.69,414863.41,422189.95,463049.59,470116.16,415784.25,445157.8
325,489604.29,576084.2,752692.58,680735.54,525618.07,299733.88,249844.67,403039.53,328265.41,474192.36,549202.53,368788.56,400390.99,386898.2,323134.81,289596.14,343962.73,365289.09,408613.78,485700.13,421394.97,373922.45,375312.37,417940.66,502046.7,523183.03,548012.85,540635.93,702249.63,796501.46,764684.14,715648.77,867811.7,816080.45,834491.6,863684.71,773175.25,838808.21,874173.5,863274.99,776493.45,747662.17,755411.46,613359.83,625574.03,618965.86,616175.2,496370.62,419260.49,475247.65,442868.75,379292.64,394898.9,434203.32,457172.92,408556.39,494039.63,510948.19,559173.86,631416.5,741088.63,662666.51,709499.46,745369.71,771034.79,821626.74,829061.07,828843.65,803358.55,969531.66,1078959.88,1221964.66,1327671.55,1340066.19,1177087.88,933379.05,683236.9,801708.49,754398.41,712765.39,707630.94,606274.49,372479.5,432093.98,462359.39,429779.28,431173.96,463731.23,481870.56,414999.21,455483.89
326,498543.55,603803.52,766445.23,704769.85,536996.63,303593.07,251575.94,388434.83,313825.37,484590.95,551390.05,352156.62,402341.01,387525.12,327200.05,279645.65,356236.13,375861.95,410744.77,476369.22,409981.11,380713.83,380841.8,423660.84,498669.31,527490.04,553392.93,553013.41,701009.93,843860.78,775899.81,730817.03,888765.31,810616.93,858806.1,867538.76,773933.62,854267.03,878066.01,838254.09,794484.05,740090.7,745579.39,624850.75,641376.99,633548.28,611228.61,516000.48,437724.12,479854.12,444172.56,381545.31,403826.99,405279.97,474194.6,401522.22,511173.75,514771.57,559008.78,664710.84,769145.11,681750.17,710594.34,763454.25,792104.21,816956.06,845123.2,821235.14,821793.38,969861.9,1075632.93,1276560.11,1360810.64,1384451.04,1093875.67,971836.75,691685.13,793084.9,754342.93,722739.27,695040.14,594856.28,356856.17,453755.83,459403.12,440875.84,441695.87,474987.12,483178.35,437204.94,463017.95
327,511328.02,637563.88,765959.44,744534.7,498411.57,248081.99,274810.44,395869.13,334518.87,487360.77,527556.19,343686.15,363981.71,393000.24,321632.44,273067.73,368325.91,372978.57,421453.86,503197.94,400226.08,406645.66,383178.16,436334.67,507550.38,529517.59,534760.51,574055.17,723757.99,855380.16,793623.84,737366.55,904109.55,822324.03,880600.85,848494.39,806283.85,867436.4,890576.47,861938.99,808813.12,786543.32,760792.56,612879.91,661999.32,641551.55,604969.1,497624.61,444549.12,485617.19,441447.36,397721.29,413245.13,403307.91,481124.63,420791.14,530299.56,518911.31,565598.45,681274.16,765659.62,678746.82,732954.84,766712.35,808673.73,820650.01,837745.64,801243.78,845029.08,973353.54,1048299.92,1314106.19,1409381.1,1402562.52,1099671.32,946229.26,722029.67,800733.8,741243.39,728898.27,719719.48,616195.96,392278.3,469910.21,468799.05,441814.38,447948.18,476901.88,487682.0,448290.97,463537.55
328,528586.46,656734.97,778390.57,711084.71,463062.38,227919.07,340344.0,365559.23,357714.8,468588.32,511553.64,348961.33,376675.89,351990.83,318643.39,278122.08,382609.27,380655.88,436770.89,506414.35,396968.16,425270.5,383692.52,451299.71,511266.65,532637.88,540222.07,595888.42,724539.46,836944.31,821441.15,759799.56,918525.81,819791.6,891111.67,801328.94,822534.6,877505.54,904525.91,829165.09,823876.77,804358.17,783883.32,560317.59,657610.77,639094.59,594387.36,488522.88,470598.81,485663.5,443179.27,416822.09,408518.01,420958.89,476974.82,424611.16,551168.77,520037.71,580006.46,685747.55,768700.31,668699.5,759299.26,792343.66,809385.8,836126.35,844386.45,809886.88,869833.3,993849.94,1127561.86,1313756.69,1410430.01,1373036.09,1160699.37,926776.51,754049.69,785872.03,750594.26,725844.18,740845.65,630157.1,414299.47,448684.2,472466.41,431788.57,465635.99,483915.13,492639.52,448239.35,470975.02
329,537130.28,633357.62,793574.58,655646.42,454539.77,208291.86,391556.08,371593.88,370907.01,486983.99,499240.19,358068.6,384196.43,330862.49,329995.98,291747.7,390583.43,397534.81,445665.46,506140.05,410417.43,442289.77,369735.29,460383.41,507680.06,547640.92,528111.25,603022.28,761876.76,836504.95,835815.17,777941.16,915605.72,847224.21,884708.17,731005.0,825427.27,876532.48,873222.26,827146.2,818796.25,825070.51,754360.85,560931.96,650687.54,643320.67,586807.87,491870.43,483390.43,490744.54,447831.83,420590.1,417960.19,445531.78,482263.98,408764.66,560921.35,514663.6,593666.9,705100.53,798737.97,702786.05,782155.75,814550.99,813628.11,829216.16,852014.89,818924.77,894174.22,1006167.96,1178470.16,1317031.87,1405717.12,1410008.49,1140791.36,885172.65,790095.6,805301.5,765113.43,711668.76,744450.44,610024.03,425090.6,437122.37,459656.45,428821.35,462477.82,497532.56,492026.5,453175.18,478845.12
330,549876.64,640257.13,853999.27,647718.78,469436.6,218511.94,421061.72,359889.74,388965.35,512780.19,525414.47,417016.14,393879.01,341705.52,345999.87,302968.67,399675.07,408385.85,440552.24,496843.81,433476.04,436253.84,389099.73,436089.91,518519.06,563657.28,537286.93,626274.0,810842.05,876744.02,852961.91,798724.43,948366.37,833862.94,885976.1,747684.66,818691.12,906097.47,875491.41,828939.93,833644.17,827058.33,730971.8,564928.26,649882.24,642279.62,594045.36,449512.09,486606.76,502852.1,453886.77,421883.23,424278.19,464998.82,476653.63,411508.03,566076.46,513195.67,606395.36,696324.19,821096.11,702986.77,801940.34,817715.63,820783.06,843726.17,854179.81,817533.82,921984.86,979818.96,1235830.98,1367268.9,1459260.04,1421965.28,1118952.47,812699.13,795352.91,792436.15,777670.67,717299.01,749439.39,581873.49,430673.99,437729.32,472241.72,439938.94,475869.54,504703.93,492828.06,466387.71,483793.73
331,576969.31,660293.25,897170.68,644400.09,461506.12,300358.67,405212.31,351085.43,412845.47,523589.42,532578.58,421701.24,391630.46,349752.66,347262.22,304139.94,385609.89,405933.74,444174.83,491474.37,429101.14,428447.35,403154.73,460618.04,540528.17,568854.89,542316.79,639848.29,810109.62,876080.26,818403.03,826604.59,947515.84,845212.5,915167.02,766552.64,840234.53,898593.95,891849.4,793065.38,847836.28,815797.5,731151.52,580820.14,643542.25,663414.07,588219.53,438191.04,459688.14,502126.15,447916.5,448449.72,442935.79,479945.28,481863.92,415976.06,556869.34,552131.51,599199.46,711028.74,866632.29,695203.47,834695.33,768011.29,840738.91,851935.75,867997.58,839413.37,927697.39,1006067.72,1241448.38,1290619.63,1416772.13,1434984.94,1103042.94,821347.69,795754.79,785211.51,781085.63,731917.57,725464.58,592851.35,460312.88,441867.96,433785.46,453043.91,477984.81,504075.43,484299.54,472013.21,485868.96
332,607189.48,701510.12,930124.23,647464.54,410940.78,326220.96,404605.29,346720.26,422311.74,530956.88,475443.18,408688.76,426969.93,363699.26,350732.62,309239.68,394828.64,402963.38,471355.82,435885.97,422697.33,427158.81,410306.49,477225.09,555521.01,564924.67,525865.78,655570.07,843709.02,855392.05,795306.68,848051.74,920724.26,828388.7,912583.76,764548.57,861487.45,914441.32,919087.58,774952.46,860908.24,840460.29,736632.02,610957.11,657992.57,658542.53,599037.62,406583.65,457967.9,513562.2,445276.37,451421.26,450052.82,492812.03,452546.14,457256.23,573833.03,560422.83,591980.6,698394.74,846953.16,707934.33,839766.54,743746.51,840521.65,856364.9,879154.54,846874.22,957925.56,1024564.45,1255721.38,1241068.34,1412232.67,1424860.64,1008667.49,793244.95,817704.77,804013.96,784313.27,748237.04,744822.22,571536.0,475336.89,454845.75,432175.1,465234.82,483793.87,512489.62,467895.24,471361.76,493500.73
333,602469.21,716525.62,851308.54,579937.76,372729.26,292407.6,373074.95,351092.78,433953.06,556425.95,425010.56,448346.39,432826.75,368934.78,342131.43,330106.26,394259.11,413504.42,490054.12,430687.95,434067.58,439335.63,421803.74,496906.69,556801.18,558751.38,541568.49,671562.13,811702.76,850162.88,759456.66,880055.89,923649.55,818916.54,924088.4,749220.2,866481.06,930621.3,939152.79,773275.68,863244.1,860604.26,746290.72,624609.7,649653.02,662384.19,620465.01,415345.25,478154.66,502161.6,439117.75,442678.14,439485.9,508007.15,460824.61,491528.89,578819.91,560710.64,601032.44,699608.01,766378.83,731572.06,843667.75,732374.62,843651.12,850182.03,889648.55,845948.13,966935.22,1060778.4,1274827.5,1255819.49,1400117.7,1367729.81,1034763.98,786700.65,832744.62,806166.56,769268.43,771467.99,764257.77,482992.67,485976.52,472630.11,443528.27,465465.66,493330.18,502556.08,485043.98,470464.03,505617.27
334,617053.06,760089.92,670081.79,550870.0,379535.9,292733.09,383010.93,360973.22,470461.61,571947.86,400128.13,451161.78,428978.7,378247.75,332063.38,336963.11,381572.8,413625.82,505871.8,431767.45,432616.15,422076.05,429553.97,499573.07,547647.58,576449.67,554349.41,696938.92,860441.58,846674.17,750159.0,905849.85,930238.35,843257.93,961715.51,792017.05,865783.46,939260.4,948925.61,806501.73,844586.87,874782.44,754027.42,627321.71,628379.36,692057.06,588813.72,428479.9,487720.82,502213.77,444027.57,424610.26,440048.83,529122.0,473772.62,511244.6,575397.84,568481.6,634032.72,721499.71,692678.7,721563.3,832959.47,751444.19,845627.16,870743.67,891456.06,845567.91,987610.91,1106459.15,1264680.07,1368933.73,1482213.53,1361680.63,1076358.03,827228.14,842491.37,838294.79,795146.9,785442.07,735953.58,453669.51,495614.41,483272.74,450813.92,455721.64,510151.25,526908.52,497553.67,476177.54,513312.75
335,632313.76,765822.07,693978.22,526368.94,330636.17,287776.13,391669.66,365082.13,472727.58,566381.68,398340.59,442713.98,423234.08,368596.11,317723.45,340931.95,388208.24,423496.68,515540.52,444160.6,429798.62,422621.57,441991.03,501485.9,564978.26,598705.7,563617.84,727232.07,870623.87,860455.9,753395.2,923659.53,957775.41,862739.59,972454.7,821969.99,884189.48,929369.12,948930.0,812644.97,867634.24,885688.13,726165.26,664239.88,665773.0,706692.66,559615.86,410614.94,484444.72,518987.18,445305.52,432739.63,457288.48,525629.53,480261.77,518666.93,576796.22,567382.24,663221.34,733320.72,687539.03,737095.27,853585.01,780419.52,853950.71,895404.59,899600.3,840797.29,1017199.9,1119332.67,1294191.75,1416992.53,1518400.91,1328234.83,1090465.25,822345.06,865183.52,858162.12,810383.32,800611.31,744691.59,453714.75,506004.16,499000.27,457460.88,464834.81,517731.69,530751.83,494248.82,492704.46,526582.21
336,637660.93,816787.57,705220.86,541666.0,329995.83,299197.61,413124.77,367403.41,497317.74,583915.65,408865.05,439602.75,423861.71,371781.47,325319.51,360208.55,401065.7,436388.5,535303.14,448494.55,427960.56,429331.41,452647.46,536028.3,583989.52,604780.23,578421.0,741849.74,854523.33,848933.2,768514.27,958146.51,947974.18,901582.59,945959.16,850246.92,909860.92,952283.64,965809.02,840358.97,869225.8,858736.11,724877.28,687659.4,691130.17,714082.04,568596.97,438268.04,524181.91,518315.89,435150.19,448968.59,471301.27,527646.47,464648.56,537134.44,586217.82,590509.06,669208.74,775311.28,712318.42,760088.35,840045.71,778305.79,907437.04,898388.02,914019.71,859179.97,1020349.62,1151429.86,1298741.84,1478107.11,1519472.38,1335189.43,1090008.32,822622.86,901957.87,850394.93,821540.26,806696.64,706458.15,451395.25,512991.89,514329.15,475999.96,482138.63,523084.4,527057.35,469908.92,499708.16,548879.28
337,634865.53,823677.9,744021.57,578147.32,330734.25,273271.97,440067.05,360805.96,522644.19,600679.66,403920.03,439162.4,424212.7,355767.24,319907.6,379969.69,401463.83,450633.06,539070.05,464944.99,413839.25,419046.97,463009.18,555875.07,579062.44,602336.82,592047.22,765313.04,862493.69,823233.92,774155.55,950166.41,922277.72,934724.91,962091.17,862624.85,922307.98,961407.05,964261.04,867046.6,841408.23,858975.3,708114.43,712207.96,704383.42,696856.61,558897.18,477663.75,543454.39,510102.14,433264.77,446841.42,489883.1,516838.14,459535.65,548286.53,564362.59,619989.26,701746.14,817417.68,733228.8,782345.8,825250.39,852626.53,905226.22,912711.75,915370.67,887489.41,1070627.18,1193898.16,1367543.88,1479582.33,1491981.28,1314444.19,1062576.75,781813.69,911437.22,863419.16,823046.34,818637.79,699014.87,428227.93,502400.39,528618.92,493020.11,492310.97,523780.23,540167.65,468947.29,511230.61,537446.23
338,665362.55,838685.59,770248.94,590615.69,334942.55,275124.81,424083.11,344890.94,534055.73,603031.42,385663.67,441257.55,424856.92,360195.18,308866.78,393475.4,413036.91,452933.89,528659.27,452303.34,421302.04,425158.16,469291.85,552082.85,583776.32,608204.16,605558.92,763925.09,913744.48,835283.28,790533.74,973065.72,916029.2,961892.78,966324.58,863409.79,939258.71,965641.46,936252.68,887071.83,832818.0,847715.32,721281.55,730115.06,720894.43,691187.65,580926.36,498612.86,548634.22,511509.05,435751.86,456866.48,457182.98,536003.75,451555.6,567244.56,568534.62,619751.63,738688.88,848312.71,754290.51,783504.04,845218.56,875872.2,900032.42,930346.24,906917.72,907802.72,1070941.3,1190164.32,1428576.32,1516451.64,1541336.75,1221464.08,1106271.94,791391.97,901553.3,863267.66,834464.54,803974.12,685756.03,410177.66,527476.74,525152.73,505656.82,504237.36,536417.91,541567.45,493961.29,519618.32,538962.76
339,702513.88,838112.88,813666.2,548134.85,273659.09,300489.93,432160.17,367584.4,537059.6,576926.53,376346.47,399148.7,430815.88,354019.86,301552.32,406776.73,409823.31,464692.75,558374.25,441493.06,449942.35,427704.49,483275.64,561861.3,585967.4,587682.29,628556.63,788676.65,926186.9,854338.58,797588.69,989822.92,929183.14,986236.86,945053.51,899436.54,953691.55,979352.74,962642.51,903007.78,885016.24,864929.94,707368.19,753505.82,729918.34,684034.9,560170.39,506303.23,555135.57,508276.94,454136.9,467444.37,454886.29,543761.38,473153.04,588410.78,573055.76,627002.2,757037.19,844419.43,750915.36,808108.36,848772.27,894141.1,904053.7,922177.81,884791.26,933417.99,1074746.17,1159869.65,1470527.27,1570515.15,1561440.83,1227873.32,1077042.04,826019.1,910166.73,848190.2,841477.43,832418.57,710257.47,450790.68,546147.34,535805.01,506642.91,511288.57,538506.21,546548.81,506410.37,520134.15,533067.43
340,723588.34,851673.25,777072.15,509216.09,251372.64,372096.88,399035.81,393024.59,516326.29,559387.14,382080.59,413024.55,385822.02,350683.33,307082.72,422498.85,418212.85,481530.66,561887.54,437850.33,470495.41,428217.16,499795.43,565921.98,589367.49,593638.43,652419.48,789491.26,906195.11,884258.48,821823.52,1005563.56,926247.52,997942.7,892464.54,917502.6,964715.41,994645.76,925979.74,919762.79,904989.88,891098.07,646613.99,748429.1,727041.64,671996.53,549855.66,535884.46,555101.92,510176.52,475857.77,462022.81,474719.14,538997.51,477378.73,611509.39,574249.12,642918.62,761950.77,847723.51,739748.11,837103.4,877092.02,894876.55,921053.97,929440.28,894284.55,960764.43,1097326.17,1247510.89,1470071.85,1571623.98,1528512.0,1295950.49,1054819.54,862559.24,893194.66,858801.33,837854.79,856750.69,726252.04,475999.0,521377.92,539909.41,495057.97,531389.17,546350.67,552038.3,506277.98,528411.59,542614.48
341,697784.72,868244.93,716452.34,499798.79,229681.87,428040.6,405583.87,407472.1,536546.03,545882.89,392009.47,421226.76,362622.86,363128.87,322074.49,431253.05,436709.98,491287.04,561527.9,452633.84,489270.22,412581.38,509800.92,561899.58,605914.53,580285.78,660187.97,830137.01,905688.96,899706.66,841415.96,1002325.25,957165.61,990706.9,814088.63,920668.14,963599.73,960178.65,923663.18,914029.58,928221.8,857460.03,647226.26,740468.59,731767.25,663353.49,553552.82,550366.14,560822.13,515437.47,480073.63,472624.77,502353.76,544899.3,459496.73,622273.44,568265.0,658005.19,783395.97,880798.11,777401.42,862251.72,901620.14,899514.92,913394.31,937789.5,904213.26,987597.78,1110875.7,1303779.93,1473672.26,1566312.75,1569610.44,1273661.86,1007389.39,903700.55,915194.9,875324.25,821396.61,860819.85,702956.51,488302.78,507841.36,525186.87,491566.78,527700.71,561649.48,551285.79,511778.19,537173.44,552987.7
342,705337.51,934311.15,707750.19,516131.41,240899.99,460252.58,392771.86,427263.39,564917.08,574460.09,456495.68,431798.38,374462.63,380690.5,334409.9,441240.07,448584.08,485602.26,551160.11,478012.46,482541.64,434125.48,482849.18,573842.41,623581.28,590321.88,685600.83,883450.29,949224.25,918139.04,863864.88,1038145.68,941997.53,992061.68,832603.43,913094.38,996054.05,962627.51,925604.05,930541.68,930388.16,830796.3,651740.2,739470.41,730501.79,671459.31,505818.88,553945.27,574570.32,522311.43,481464.51,479692.99,524228.38,538487.04,462511.43,627936.7,566594.11,672057.71,773588.91,905402.9,777571.17,884012.4,905069.93,907373.01,929328.54,940125.09,902627.17,1018261.9,1081735.55,1367185.15,1529817.75,1625910.57,1582861.25,1249218.72,924834.46,909625.87,900494.71,889601.28,827797.2,866489.0,670426.7,494623.47,508442.38,539477.92,504219.29,542894.06,569670.61,552118.24,526623.5,542657.37,561218.76
343,727360.86,981499.54,704084.44,507367.01,331058.81,442889.24,383125.7,453447.1,576776.38,582252.12,461582.4,429290.69,383237.59,382032.68,335652.75,425663.47,445845.91,489546.38,545149.12,473139.62,473855.65,449743.72,509951.51,598145.08,629278.71,595802.59,700418.65,882615.51,948475.25,880915.84,893988.51,1037173.1,954743.74,1024681.03,853553.61,937059.68,987760.08,980566.64,885487.04,946320.78,917651.67,830920.05,669974.83,732175.43,754455.37,664800.47,493011.82,523222.95,573654.84,515348.9,511693.05,500709.35,541004.48,544298.41,467463.93,617669.11,609526.89,664029.01,789867.3,955563.05,768910.46,920069.03,850006.15,929381.38,938322.69,955285.31,926732.33,1024519.97,1110663.02,1373346.93,1443994.84,1578512.26,1597294.7,1231396.18,934593.49,909998.21,892205.23,893419.91,844568.87,838673.91,682978.32,528565.43,513144.86,495467.24,519147.12,545222.38,568888.04,542499.36,532901.09,544918.13,573484.13
344,772713.61,1017508.22,707392.94,451736.42,359510.45,442185.88,378324.38,463798.45,584843.68,519752.05,447299.29,467981.43,398475.11,385803.63,341230.37,435788.78,442538.94,519452.77,483440.89,466030.46,472378.72,457660.07,528282.54,614682.21,624879.19,577685.44,717586.34,919184.02,926047.74,856031.45,917153.99,1007806.0,935667.28,1021723.93,851263.24,960699.56,1005133.39,1010466.92,865203.0,960848.74,945321.93,837067.37,704635.8,748532.62,748834.69,676950.91,457386.29,521183.1,586632.17,512218.59,514998.58,508678.82,555434.51,511112.91,513777.78,636428.37,618629.22,655975.6,775776.62,933816.44,782938.05,925609.98,823099.69,929089.59,943152.88,967516.59,934918.56,1057850.94,1131031.63,1389083.4,1388492.86,1573394.94,1585966.85,1125983.22,902537.5,935009.99,913487.43,897024.03,863301.19,860951.03,658331.26,545722.78,528109.46,493542.46,533025.32,551763.28,578309.82,524060.54,532092.19,553409.87,582493.73
