,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
347,713238.97,654638.52,522961.5,364909.53,326039.09,417066.97,392888.58,487930.78,566227.84,424943.74,460902.02,442361.7,393234.74,348046.3,367856.11,407842.91,434521.87,510643.8,453387.76,437293.05,430525.38,448036.54,492766.57,542076.27,566562.41,534601.73,656228.98,755974.26,741399.85,660670.22,782421.06,812830.27,763979.27,836884.52,726202.59,771068.18,793621.71,806503.78,720828.87,761105.96,780872.5,673731.73,639013.51,637375.04,672651.28,558888.82,439031.64,509924.52,545854.6,488541.72,478917.23,502357.37,568931.05,538848.98,580265.37,632562.37,628967.49,721704.7,786417.7,745068.98,792302.71,892993.85,834239.11,897505.76,929120.46,928001.15,878756.11,1024965.89,1103715.06,1240299.31,1339302.94,1403612.88,1250364.69,1060314.48,851130.3,882977.36,865372.89,822750.11,813992.26,762348.95,508531.45,550562.07,544663.67,496943.97,499975.16,540769.52
348,753951.78,663724.96,535299.8,364923.38,336666.03,436855.92,395254.72,509904.39,581339.09,433893.39,458549.41,443242.99,396270.64,354983.55,385318.23,419375.78,445809.49,527512.93,457308.27,436153.87,436483.94,457320.25,521522.17,557651.15,571802.4,546456.56,667947.9,744805.66,733988.95,671941.38,807803.46,806950.81,792616.13,818688.87,746994.61,790372.73,810548.94,819159.69,741254.25,763193.13,762318.78,673987.77,658135.9,658036.91,679346.39,566870.35,462481.25,545438.34,546063.18,480497.71,494388.45,515913.49,571918.83,526459.88,598325.27,642293.14,650873.8,728197.34,824698.02,767697.73,813787.18,882446.01,833724.4,945150.35,932794.24,941174.97,895512.84,1028602.79,1131249.84,1245132.41,1388578.43,1406085.77,1256969.31,1061179.96,852227.12,914918.28,859757.94,832780.76,819862.54,731146.56,507038.52,557359.58,558856.75,513538.32,515601.05,545826.67
349,759909.78,693989.34,565045.55,365786.49,313258.29,460462.79,389815.87,531486.63,595429.76,429890.36,458563.91,443890.93,382683.9,350457.08,402850.57,420104.95,458040.56,531003.21,471291.83,424843.43,428379.6,466253.7,537758.24,554376.16,570478.82,557406.34,685789.14,751168.2,716662.26,676580.51,803256.28,790097.9,817096.97,830918.34,756606.97,800039.09,817765.0,819077.85,761225.11,744355.9,763559.59,662344.26,678124.35,669198.78,667021.73,559826.22,496926.28,562639.74,539859.49,479526.78,493355.56,533612.35,563772.7,523019.41,609595.67,624201.7,678586.22,758146.06,862247.14,787140.71,834509.78,871208.53,899584.82,944609.09,945994.94,943403.95,920720.29,1070991.23,1166566.73,1300110.39,1391103.67,1387151.43,1242367.9,1040525.75,818567.34,923560.74,871243.79,834844.77,830557.67,725512.97,486201.01,548518.86,571958.42,528785.98,524788.47,546863.72
350,771884.8,714673.46,575585.47,369921.91,315259.25,447125.49,376252.42,541420.39,597811.61,414512.44,460706.84,444785.88,386825.62,340969.96,414916.23,430297.31,460330.12,523090.65,461199.14,431407.23,433806.48,471806.39,535224.86,558539.78,575512.51,568261.48,685365.58,788164.02,725864.28,688867.63,819815.78,786663.81,837305.43,834741.59,757957.86,812869.86,821581.91,800747.09,776437.82,739243.49,756512.44,673333.88,692910.54,682875.32,663627.77,578551.66,515637.96,567885.48,541896.75,482517.93,503188.75,505732.37,582006.09,516962.45,627888.66,629324.7,679746.65,791863.27,890073.61,806766.25,836896.11,889640.43,921057.26,941535.59,961952.36,937500.23,939137.87,1072489.26,1165023.16,1349032.11,1420672.81,1425944.05,1172481.69,1076227.37,827343.87,916185.51,871951.28,845089.68,819255.38,714971.68,470095.34,571145.11,569362.32,540207.02,535487.13,558010.47
351,772167.1,748511.87,542002.57,315277.17,338739.04,454463.02,396428.62,544350.0,577165.54,406838.76,425381.11,450195.18,381789.58,334786.99,426804.48,427925.29,470472.41,547321.46,452625.24,455511.32,436288.84,483685.63,543427.35,560748.05,560268.9,586397.69,704088.51,797689.87,740003.41,694520.24,832186.8,796664.3,855506.33,820609.07,784488.38,823928.43,831959.47,819914.85,788729.5,777518.57,770003.91,663897.35,711981.61,690775.6,659086.35,562647.57,523025.55,574239.5,539960.43,499779.66,513527.24,504797.47,590259.45,538134.99,648178.02,634804.94,687580.77,809092.22,887940.56,805046.97,859664.94,894099.72,938197.41,946260.52,956145.2,920234.9,962032.97,1076892.35,1142316.0,1383093.7,1463366.49,1442688.68,1178684.9,1054229.45,857227.3,924134.79,860377.48,851744.89,843574.23,736204.2,507507.28,588128.12,579233.74,541407.44,541934.1,560212.66
352,783056.78,721141.48,511280.55,295635.86,404448.55,426395.57,419003.31,527499.21,563449.6,412136.69,437508.92,412309.74,379214.71,339987.04,440796.83,435412.8,484831.68,550564.5,449991.22,472918.39,437091.5,497650.56,547109.0,563897.1,565399.63,605209.0,705287.82,784213.89,761801.36,712395.49,843890.11,795539.31,864668.91,784436.66,798189.81,832579.51,843437.88,795599.16,801644.27,792823.48,789984.28,619111.97,708969.16,689463.12,650789.77,555213.57,549171.03,575102.72,542429.79,520051.95,509567.95,523441.98,587542.49,543319.16,670222.41,637420.16,703124.85,814498.29,892114.15,796560.47,886221.28,919704.31,940091.35,961964.96,963372.11,929464.86,986339.79,1096721.5,1213752.02,1384122.54,1465714.84,1419654.75,1232129.58,1037770.33,888671.14,911049.97,869884.2,849658.53,864508.51,750309.51,530895.93,566733.38,583301.78,531570.98,559732.51,567283.53
353,796206.72,675384.07,504255.15,276532.77,455843.93,432416.92,431972.05,544778.24,552998.23,421049.72,444827.68,392941.96,390306.63,353569.69,448733.93,451489.19,493311.45,550705.24,462628.31,488853.49,424549.91,506268.37,544397.07,577258.2,555690.33,611659.91,735665.02,784543.87,773450.36,726979.35,842584.08,817834.08,860313.03,730108.78,801255.38,832653.03,820466.88,794982.67,798451.58,810444.4,766822.04,620715.27,703730.55,694037.74,645129.0,559134.7,562363.23,580833.74,547765.78,524641.89,519918.72,548996.38,594175.03,528244.2,681162.23,633681.44,717863.71,834535.19,921998.58,830804.54,909364.58,942043.04,945418.51,956786.46,971509.47,939054.81,1010152.29,1109188.15,1260108.38,1388288.13,1463247.13,1452234.4,1216411.78,1001329.46,923957.95,930096.9,884231.99,837001.81,868756.64,731401.11,542551.04,555235.49,570739.25,528813.86,556894.04,580679.47
354,846518.16,669355.25,517918.47,286950.72,485563.83,421801.82,449609.22,568852.34,576609.2,476979.68,454154.92,403345.92,405830.45,364798.43,457742.79,461937.9,488968.53,542827.43,484048.67,483662.9,442736.03,484533.45,554319.45,591493.7,563951.74,631663.35,775341.88,816121.83,787218.44,743624.28,868085.82,808182.03,862106.8,744010.43,796651.42,856456.74,823058.25,797334.84,811239.76,812997.58,748715.25,625234.28,703936.43,693978.4,652456.35,521406.92,566229.94,593356.62,554491.97,526719.08,527118.78,569476.8,590059.41,532374.74,687550.62,633778.38,731702.99,826894.52,944578.53,832259.77,929535.13,946398.81,953555.08,971520.62,974556.15,939047.72,1037230.66,1086680.24,1312123.7,1433399.62,1510330.19,1463864.38,1199040.97,937046.85,929691.89,918858.57,896762.22,843177.35,874316.9,704718.19,548738.53,556199.06,583784.3,540196.78,570482.86,587900.3
355,882659.89,667181.79,511423.62,368155.83,470021.43,413906.74,472830.53,579167.27,583395.84,481718.15,452394.6,411144.94,407316.38,366201.93,444538.51,459970.63,492621.54,538440.97,480400.21,476849.66,456026.28,507201.41,574026.83,596434.87,568713.24,643533.23,775358.47,816321.25,761827.43,765771.64,868350.5,817856.26,886280.92,759629.11,814592.51,851462.98,836389.6,770682.8,823521.91,804897.01,749955.71,640146.12,699230.23,713462.54,648395.19,512009.91,540725.12,593479.94,549385.94,554635.0,546803.11,585506.13,596788.04,538223.72,679587.97,673513.06,725790.29,842301.84,989295.17,826019.94,962160.25,900860.87,973963.39,980349.44,988408.34,960537.22,1043676.46,1111717.6,1318448.64,1367854.22,1475743.11,1476342.63,1186686.29,945752.63,930818.23,912875.72,900712.99,857872.96,852179.29,715936.3,580108.65,560755.27,545316.53,553585.66,572909.32,587646.63
356,910408.01,670348.5,467273.62,394020.93,469688.6,410173.5,482219.52,586322.89,533273.54,469764.27,485557.23,424434.57,410908.01,371445.28,453668.97,457520.02,517835.3,489412.45,474900.16,476008.51,462951.91,522667.62,587591.5,593533.64,555313.74,657213.41,802787.29,801147.56,745115.72,782996.73,849160.26,805481.81,885002.33,758879.68,832316.09,864619.25,858019.36,757716.85,834914.06,825679.61,755612.44,667478.57,712891.83,710085.9,658861.86,484121.93,539814.79,605341.16,547560.05,558423.15,554853.2,599495.58,569243.94,582045.73,697873.13,683139.37,719871.72,830906.75,971968.19,839616.41,968262.52,879387.79,974940.29,985634.24,999745.79,968748.05,1073013.7,1129782.12,1332410.9,1325834.7,1473449.15,1469439.68,1107241.0,921300.03,952664.08,931253.96,904482.03,874166.31,871401.56,695848.31,596162.19,574362.85,543960.96,566058.01,579001.93,596056.1
357,846321.86,614467.8,434038.56,360931.23,438513.69,414630.64,493693.45,610097.34,489082.5,507482.98,491327.33,429613.31,403009.48,392093.12,453412.35,467677.75,535283.92,485180.48,485642.85,487503.75,473883.97,540931.59,589147.77,588706.2,569072.81,671127.31,777823.57,797843.79,718744.03,808357.97,852280.78,798874.34,895003.32,747671.52,837081.5,878037.11,874198.05,757402.85,837730.62,842850.91,764699.25,680427.99,706353.69,714379.96,678579.95,493036.47,560255.9,595133.39,542292.72,550258.29,545124.74,615847.49,579083.28,618502.58,704145.37,684881.56,730086.04,833111.12,896646.94,863757.03,973227.26,870080.33,979127.45,981060.12,1010467.28,969263.05,1082488.26,1163828.65,1350616.62,1339833.23,1464759.19,1423161.89,1130707.12,916275.7,967863.04,934034.3,891118.04,897032.84,890701.19,610661.63,607625.37,592881.35,555682.57,566526.73,588770.95,586891.32
358,698072.65,590756.95,440572.44,361563.42,448694.85,424249.54,529018.38,624740.21,467504.87,510455.86,488080.92,438585.25,393719.99,399052.24,441538.83,468112.64,550095.57,486530.72,484672.09,472031.58,481361.95,543724.76,581566.79,604399.54,580366.06,692944.72,817343.92,795896.24,712463.04,828936.96,858158.13,818748.71,925938.3,782074.63,837311.79,885591.93,882551.96,784031.14,823761.38,855246.85,772220.04,683781.99,688352.49,741406.54,651872.17,505923.06,570335.11,595981.76,547931.97,532585.63,546679.18,638219.99,593405.65,639899.82,702013.18,693920.76,764003.59,855597.58,827800.86,855357.62,964177.17,889487.04,982197.53,1001465.17,1013188.13,970324.27,1102861.33,1206388.47,1342956.35,1439670.95,1536230.72,1419667.29,1167438.25,953660.95,977971.02,964906.48,916224.07,911085.09,864375.39,582809.44,618040.3,604103.41,563292.68,556978.24,605762.52,610530.16
359,718381.93,570866.53,397900.33,356980.21,457601.01,428457.15,531498.4,620025.91,466368.65,502808.67,483073.1,429905.44,380369.76,403190.3,448191.29,477643.58,559278.79,497939.79,482454.76,472870.8,493160.52,545834.97,597185.96,624013.58,588683.31,718904.75,826081.69,807234.35,715622.9,843385.48,879808.55,834810.72,935350.64,806396.93,852783.98,878746.6,883487.23,789733.03,843212.46,865058.83,750576.37,716939.65,722322.54,755203.51,627315.73,490528.23,567892.34,612942.48,550012.26,541709.74,565061.25,635979.25,601358.88,648613.1,704743.03,694257.28,794089.75,868187.06,824303.58,871709.02,985165.09,918210.01,991332.77,1025681.62,1021804.8,967317.56,1131541.21,1219297.69,1370327.21,1482746.25,1568700.97,1393121.01,1180776.58,950154.09,1000534.86,984302.88,931323.52,926270.03,873408.24,583268.36,629256.16,620578.1,570256.04,566357.05,613617.14,614539.14
360,728303.97,584291.32,397874.38,368567.3,479264.14,430995.76,555392.74,636526.01,476140.65,500200.4,483992.38,433179.8,387906.48,422280.37,460814.26,489999.92,577707.31,502195.65,481143.54,479365.38,503326.33,577626.25,614290.2,629731.82,601683.69,731695.85,813833.75,799125.85,727796.93,870716.4,873411.57,866056.91,914945.5,829420.54,874075.81,897429.67,897303.86,812062.33,845465.2,844446.73,750796.02,738317.24,745650.31,762644.96,636198.91,516653.23,607375.9,613101.86,540880.3,559124.07,580230.83,639249.18,587467.37,668728.5,715517.52,718380.1,801181.54,910390.56,849279.51,895293.94,973474.18,917591.64,1043900.51,1029681.65,1036257.12,985709.82,1135500.59,1249658.62,1375610.4,1537239.18,1571395.05,1400413.41,1181675.16,951310.47,1036640.46,977827.11,942592.7,932859.08,837565.65,581457.38,636928.95,636655.35,589194.91,583970.59,619268.0,611316.65
361,761462.32,616714.54,398774.0,342898.84,505111.94,425024.25,578858.48,651907.21,471699.72,500174.4,484656.88,418284.9,382917.06,441445.39,461565.52,503391.74,581483.17,517500.91,468613.43,470416.44,513105.72,595548.32,610630.16,628221.74,613686.74,751192.09,820741.88,780222.76,732787.49,865786.67,855138.14,892760.93,928542.5,840030.81,884707.85,905360.02,897167.64,833892.9,824539.52,845761.9,737761.11,760664.94,758211.6,748735.98,628220.0,555058.88,626463.52,606062.85,539709.96,557873.28,600057.08,630075.66,583561.13,681254.41,695299.87,748909.3,834078.29,951783.53,870729.49,918039.31,961023.7,990021.15,1043246.87,1044197.41,1038658.79,1013402.65,1182236.64,1288614.27,1436290.8,1539976.06,1550166.17,1384080.57,1158611.65,913671.86,1046346.66,990799.41,944844.61,944936.91,831014.76,557466.26,626732.49,651487.22,606586.1,594290.06,620357.7,624026.97
362,784107.63,628175.03,403240.88,345043.26,490434.61,410195.92,589636.79,654468.82,454779.63,502469.84,485591.1,422767.44,372508.87,454618.74,472712.72,505857.55,572772.9,506370.48,475798.37,476326.0,519164.12,592684.16,615163.17,633712.01,625584.71,750681.66,861118.43,790200.71,746060.85,883606.1,851388.35,914795.93,932745.38,841468.72,898838.3,909526.9,877043.77,850510.28,818817.59,837897.47,749935.46,777175.73,773620.42,744852.24,649156.64,575888.39,632238.68,608275.23,542998.72,568908.01,568633.12,650381.89,576736.53,701626.46,700940.37,750134.9,871118.76,982442.52,892380.05,920612.96,981300.16,1013599.19,1039796.77,1061755.19,1032106.99,1033621.17,1183834.88,1286853.18,1490278.52,1572649.77,1593446.27,1306160.6,1198297.45,923399.41,1037906.38,991514.34,956354.42,931989.29,818844.09,538904.3,652486.07,648439.17,619585.75,606319.34,632914.14,625698.89
363,821183.08,591483.71,343639.4,370692.2,498434.09,432148.86,592787.04,631821.68,446313.24,463903.4,491453.4,417220.2,365711.42,467596.51,470057.43,516951.76,599256.86,496908.62,502325.51,479002.26,532182.93,601707.66,617542.5,616875.9,645496.67,771141.21,871481.84,805552.66,752148.63,896910.75,862178.12,934636.69,916885.6,870858.46,911008.43,920956.04,897990.28,863927.3,861150.4,852780.2,739360.94,798490.61,782484.54,739681.25,631239.85,584069.75,639247.1,606027.72,562344.19,580512.52,567505.94,659534.74,600287.15,724227.25,706978.31,758724.73,890019.64,980033.02,890420.86,945606.7,986164.21,1032408.76,1044958.74,1055290.68,1013048.06,1058766.46,1188639.59,1261716.48,1527848.86,1619850.32,1612087.69,1313004.94,1173740.64,956681.91,1046825.94,978265.25,963801.34,959561.93,843060.55,581685.11,671790.1,659588.82,620862.87,613533.68,635325.16,630735.28
364,791108.63,557916.94,322193.27,442545.16,467605.91,456714.15,574398.01,616762.15,452076.49,477086.74,450056.9,414362.95,371347.82,482878.13,478231.67,532678.18,602761.34,493968.2,521465.45,479834.42,547495.2,605725.19,620957.7,622472.27,666150.24,772408.28,856716.32,829240.7,771472.43,909495.4,860927.6,944602.72,876403.26,886005.67,920516.09,933603.06,871314.18,878026.11,878041.3,874847.94,689424.25,795039.04,780913.03,730297.02,622826.87,613195.35,640143.13,608724.75,585074.12,575955.02,588387.68,656430.23,606002.37,748786.77,709825.36,775821.12,895914.78,984584.07,880977.45,974765.09,1014349.36,1034441.0,1062244.54,1063211.45,1023156.21,1085464.22,1210470.18,1340559.9,1528929.15,1622391.19,1586280.97,1372471.08,1155351.61,991703.45,1031920.16,988984.22,961356.95,983282.52,859113.6,608388.81,647260.63,664129.51,609485.25,633596.69,643256.74,636276.75
365,740866.09,550209.1,301336.95,498730.58,474160.78,470807.84,593172.19,605277.05,461804.18,485025.38,428875.58,426437.92,386138.32,491525.66,495837.76,541944.1,602869.48,507790.04,538980.65,466018.97,556924.02,602664.51,635617.14,611731.66,673198.26,805628.23,857033.23,841880.82,787231.26,908059.41,885020.86,939800.78,815641.97,889346.69,920540.28,908119.57,870592.73,874482.91,897495.9,849140.35,691144.34,789091.66,786009.08,723871.41,627151.42,627855.87,646456.97,614638.16,590160.4,587570.42,617032.99,663770.74,589123.29,760938.96,705597.29,792027.99,917902.15,1017509.34,918790.79,1000168.17,1038931.3,1040250.82,1056470.85,1072136.61,1033660.15,1111616.8,1224174.08,1391701.35,1533474.23,1619601.3,1622613.69,1354898.32,1114719.3,1031010.9,1053407.37,1005205.7,946953.93,988024.11,837368.24,621644.5,634036.38,649737.17,606225.38,630299.92,658358.62,635954.18
366,734204.96,565074.33,312646.8,531198.75,462474.44,489988.12,619343.46,631072.47,523092.62,495153.21,440187.33,443353.36,398356.84,501346.4,507262.34,537123.62,594200.24,531250.4,533204.53,485930.52,532965.04,613589.54,651238.19,620773.36,695160.91,849029.94,891483.82,856826.85,805221.28,935513.56,874543.32,941716.68,831101.92,884175.37,946797.96,910929.28,873122.2,888441.73,900264.22,829032.39,696110.58,789249.29,785857.2,732018.31,584766.17,632104.28,660328.79,622110.7,592419.98,595624.16,639972.85,659104.82,593662.58,768006.09,705640.28,807241.36,909447.32,1042372.15,920342.66,1022300.61,1043680.57,1049151.48,1072683.63,1075443.69,1033600.3,1141362.02,1199278.7,1449090.57,1583245.83,1671655.17,1635538.38,1335485.41,1043097.04,1037341.14,1040595.33,1019359.81,953856.57,994257.51,806725.75,628634.62,635042.23,664495.09,619173.74,645594.11,666458.4,637121.62
367,731772.98,557946.68,401064.2,514151.62,453771.46,515252.13,630533.57,638454.04,528240.91,493192.94,448655.46,444933.1,399846.37,486838.84,505052.93,541086.37,589353.24,527197.87,525640.37,500467.21,557845.6,635343.97,656625.78,625962.19,708171.42,849001.87,891658.19,829152.51,829168.61,935770.38,884978.56,968078.61,848478.45,904024.85,941220.78,925624.72,843892.41,901845.74,891235.9,830347.08,712646.06,783900.06,807834.14,727388.81,574155.65,603566.09,660401.51,616309.08,623737.64,617781.76,657908.7,666551.37,600117.54,759043.49,749810.66,800664.0,926340.89,1091661.23,913385.5,1058128.93,993410.13,1071553.29,1082375.71,1090674.17,1057200.27,1148402.87,1226854.13,1456019.59,1510794.22,1633316.5,1649410.28,1321660.17,1052722.54,1038530.25,1033735.7,1023761.26,970396.28,968995.6,819468.8,664468.48,640149.39,620624.07,634419.14,648255.91,666085.02,628431.81
368,735198.06,509742.54,429196.35,513742.52,449631.72,525442.06,638283.73,583560.19,515086.16,529301.66,463113.71,448812.71,405527.99,496791.2,502313.19,568729.06,535647.15,521114.02,524659.63,508018.45,574803.8,650298.23,653379.87,611163.32,723173.13,878988.45,875041.41,810925.41,847785.45,915062.39,871556.18,966638.62,847572.85,923631.72,955706.26,949502.52,829649.6,914274.52,914187.52,836551.07,743005.69,799141.72,803926.77,739055.59,542814.83,602481.94,673534.66,614187.54,627920.8,626793.86,673550.77,635722.46,648906.16,779396.27,760461.64,794080.67,913758.2,1072487.06,928361.93,1064788.47,969678.23,1072576.41,1088154.72,1103129.16,1066184.97,1180631.06,1246733.69,1471382.34,1464328.87,1630719.3,1641629.35,1233118.89,1025441.66,1062835.04,1054460.73,1027955.88,988741.81,990761.52,796381.8,682756.01,655587.28,618991.14,648612.17,655065.36,675530.19,611437.42
369,673867.09,473448.71,393118.38,479600.2,454469.79,537903.0,664124.28,535161.02,556392.32,535549.98,468721.68,440143.32,428025.1,496463.99,513415.39,587841.79,530970.23,532852.59,537275.21,519965.08,594837.28,651962.36,648014.0,626252.98,738431.07,851610.03,871389.71,782186.6,875210.73,918396.66,864374.16,977518.37,834987.59,928858.35,970480.08,967347.03,829259.79,917312.4,933139.58,846551.9,757354.09,791740.24,808703.49,761097.39,552735.54,625226.64,662113.62,608206.76,618664.37,615723.78,691845.24,646641.27,689479.66,786332.06,762336.23,805292.78,916131.16,989324.23,954995.49,1070196.86,959361.73,1077131.15,1083049.68,1114903.96,1066699.88,1191003.81,1284248.2,1491430.5,1479733.22,1621043.78,1589861.85,1259185.57,1019785.28,1079723.25,1057524.15,1012679.97,1014519.96,1012613.53,698804.46,695784.77,676627.69,632237.36,649050.79,666033.09,665059.02,629822.11
370,647818.12,480533.37,393766.97,490689.97,464964.46,576348.57,680023.63,511507.85,559603.93,531970.72,478467.24,429955.93,435578.56,483417.59,513843.79,604057.39,532402.34,531739.21,520171.37,528121.13,597857.75,643515.66,665235.07,638628.14,762383.87,894831.82,869219.42,775312.31,897457.45,924701.46,885844.3,1011261.0,873335.65,929052.62,978773.12,976532.5,858366.3,901970.45,946803.96,854818.6,761022.36,771491.77,839211.48,731072.52,567107.07,636406.2,662993.2,614457.35,598720.47,617397.83,716900.74,662564.38,713263.47,783882.54,772332.13,842647.64,940806.45,913310.23,945652.2,1060194.32,980704.57,1080456.87,1105519.42,1117851.1,1067815.91,1213366.89,1331154.99,1482915.95,1589936.66,1700080.24,1585889.11,1300022.0,1061325.28,1090931.46,1092390.59,1041119.64,1030328.22,982597.61,666841.22,707611.73,689339.46,640804.58,638014.53,685169.22,691757.96,643331.51
371,625960.49,433955.64,388736.7,500384.61,469528.29,579009.83,674852.82,510219.81,551173.67,526472.17,468957.47,415335.76,440052.45,490654.67,524256.17,614091.58,544840.52,529258.52,521042.85,541016.42,600127.15,660739.52,686769.92,647727.91,790892.83,904351.66,881558.35,778711.57,913066.37,948001.78,903189.08,1021497.05,900424.78,946157.99,971151.15,977509.32,864562.45,923221.28,957607.15,830803.48,797856.65,809489.0,854743.04,703463.39,549782.0,633612.76,681795.31,616716.86,608900.42,638073.9,714308.79,671375.44,722908.55,786862.03,772642.27,875774.65,954598.24,909397.06,963671.71,1083220.57,1012317.26,1090454.24,1132195.27,1127302.71,1064455.55,1244868.03,1345343.9,1513082.79,1637450.89,1735954.33,1556167.1,1314808.86,1057358.5,1116032.92,1114263.53,1058187.31,1047416.15,992775.92,667269.79,720354.21,708042.61,648635.1,648658.55,693969.44,696214.59,640166.46
372,640629.56,433884.02,401310.5,524025.63,472260.63,604996.64,692769.93,520861.86,548265.02,527431.14,472485.01,423519.3,460841.22,504424.76,537766.14,634273.54,549449.26,527769.68,528142.66,552117.18,635025.54,679602.07,693008.39,661976.79,804910.31,890895.32,872658.28,791917.03,942619.54,941079.5,936958.77,999167.73,926058.41,969715.77,991738.37,992734.64,888957.48,925639.23,934729.74,830985.43,821576.62,835553.57,863076.35,713346.66,578979.77,677592.54,681905.41,606402.56,628392.9,655116.2,717902.25,655797.64,745256.37,798819.39,799418.12,883538.51,1000947.26,936892.46,989683.53,1070312.9,1011579.09,1148222.59,1136552.44,1143189.02,1084639.27,1249169.63,1378784.73,1518857.66,1697569.37,1738874.41,1564240.26,1315741.05,1058577.68,1156233.81,1106844.92,1070897.5,1054779.26,951944.76,665097.58,729034.66,726285.32,670079.5,668726.45,700272.41,692474.78,614823.82
373,676126.34,434821.34,373322.78,552238.43,465668.87,630514.13,709467.99,515956.97,548186.96,528112.47,456196.28,418027.49,481709.91,505199.14,552411.0,638367.27,566145.75,513976.23,518228.62,562793.17,654673.96,675492.76,691292.43,675127.53,826302.14,898409.1,851971.64,797305.96,937247.84,921361.36,965813.57,1013970.41,937832.27,981446.38,1000442.24,992523.23,912805.74,902682.13,936124.12,816498.17,846374.74,849552.1,847249.34,704324.36,621936.7,698814.07,674010.3,605014.05,626907.91,677413.33,707522.59,651366.13,759145.07,776178.56,833320.68,919757.71,1046401.92,960496.56,1014765.7,1056571.29,1091366.49,1147449.9,1152515.99,1145781.06,1115055.63,1300527.97,1421706.34,1585795.98,1700533.02,1715322.72,1545925.29,1289993.74,1016630.01,1166988.65,1121439.29,1073362.87,1068347.46,944406.71,637558.45,717263.44,743105.16,689761.34,680439.39,701417.48,706781.51,614059.77
374,688640.15,439648.21,375615.67,536146.44,449375.21,642211.24,712214.4,497403.99,550653.04,529087.72,461040.99,406621.45,496039.22,517351.1,555065.72,628754.2,553922.74,521805.61,524682.63,569387.33,651472.74,680446.38,697279.22,688161.76,825686.89,942556.08,862821.4,811706.27,956502.28,917291.75,989616.52,1018514.48,939365.92,997056.97,1004987.17,970201.21,930946.62,896370.04,927358.77,829909.71,864676.96,866739.74,842767.19,727718.16,645197.29,705185.05,676403.63,608623.94,639227.27,641857.85,730243.8,643678.26,781775.04,782403.21,834616.79,960543.82,1080053.84,984320.56,1017550.7,1078809.32,1117300.4,1143601.61,1171836.22,1138496.63,1137246.94,1302232.07,1419705.96,1645342.83,1736553.48,1763151.2,1458825.79,1334109.01,1027385.39,1157505.36,1122160.15,1086344.36,1053623.14,930483.54,616232.28,746631.1,739531.23,704447.64,694108.1,715525.93,708585.89,640914.0
375,648370.07,374628.7,403492.47,544844.3,473373.32,645600.0,687529.28,488098.06,508342.79,535432.06,454948.63,399157.79,510154.0,514397.57,567187.19,657772.87,543525.98,550844.73,527574.93,583614.1,661337.64,683017.64,678701.63,710010.03,848135.52,953851.0,879538.2,818288.48,970869.01,928886.82,1011045.07,1001151.89,972100.93,1010492.24,1017555.91,993310.57,945583.77,942661.56,943768.26,818147.41,888322.42,876594.14,836829.35,707558.72,654286.55,712930.93,673837.93,630228.51,652185.37,640501.01,740441.12,669888.4,806886.25,789071.01,844105.84,981327.08,1077351.85,982102.49,1045115.03,1084103.24,1137977.02,1149224.94,1164643.97,1117416.97,1164857.72,1307463.16,1391917.85,1686762.66,1788613.09,1783716.29,1466397.57,1306702.09,1064345.87,1167381.77,1107078.29,1094710.11,1084704.9,957905.76,665042.58,768615.82,752148.01,705805.78,702263.67,718164.56,714199.89,654407.63
376,611527.99,351208.54,481653.19,511101.98,500230.29,625531.74,671101.84,494353.41,522738.32,490292.24,451789.93,405264.5,526781.05,523294.4,584389.63,661567.96,540262.87,571781.37,528436.16,600354.69,665700.2,686734.36,684804.38,732672.43,849475.33,937642.71,905355.45,839269.64,984455.91,927510.12,1021791.27,956905.85,988936.49,1020973.71,1031469.52,963744.2,960966.46,961102.16,968127.84,762832.86,884415.46,874758.04,826126.21,698053.32,686834.69,713859.86,676769.84,655623.18,646986.78,663980.89,736877.98,676194.71,834177.55,792177.25,863057.33,987769.96,1082301.44,971630.25,1077280.52,1115032.87,1140160.6,1168180.97,1173327.29,1128508.79,1194175.24,1331421.23,1478836.53,1687896.97,1791360.1,1755102.14,1532735.23,1286162.79,1103238.69,1150690.12,1119119.65,1091841.39,1111430.21,976050.87,695467.59,740453.09,757227.88,692779.59,725123.07,727042.63,720385.18,654536.79
