,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
414,664567.16,731789.94,1035260.54,1074250.12,793760.27,739815.82,625461.13,647999.81,555170.55,784961.73,816886.57,911034.4,1076571.57,921593.55,942237.78,836424.15,973700.61,1221150.89,1368142.89,1283158.4,1548182.97,2092937.52,2241999.54,2111034.86,1903597.95,2328070.93,2067494.36,2308435.3,1922213.27,2250426.99,2622624.85,2573765.49,2470782.96,2448749.33,2435623.86,2136446.67,1596346.94,1979766.75,2024684.7,1847437.3,1294285.3,1415433.24,1463310.93,1268360.55,1143790.29,1126578.39,1236484.38,1253379.06,996583.3,1403690.14,1158533.84,1358041.74,1566628.79,1862090.73,1489418.51,1703409.96,1737034.94,1740042.47,1784260.51,1797312.49,1709449.13,1980875.01,2144800.05,2862521.31,3312397.14,3669600.31,3628719.06,2744853.66,1912187.25,1961685.27,2032023.29,2063626.55,1967677.88,2198306.21,1683614.82,1153121.98,1203984.42,1345167.32,1251664.5,1378547.85
415,642602.64,785025.1,1060432.74,1090822.89,803328.25,733308.12,643322.49,649851.09,556656.55,750781.91,809642.63,918812.9,1060481.42,908639.51,920204.94,872514.26,1039598.17,1282780.34,1381481.99,1295985.32,1586482.1,2088072.89,2237027.29,2002800.08,1981922.74,2322005.94,2099575.7,2398227.03,1981526.7,2319846.95,2591921.36,2629542.48,2329957.15,2495333.21,2389975.63,2131732.86,1649525.47,1951103.47,2102496.83,1818622.9,1247067.2,1317997.29,1456483.35,1243440.73,1228730.16,1184272.97,1281057.9,1264774.18,1005811.33,1371330.36,1266260.47,1334390.3,1603639.03,1983434.59,1465232.46,1784547.03,1602129.92,1787909.94,1802364.72,1830259.78,1763383.24,1992365.07,2212042.91,2873798.41,3083017.77,3532520.62,3664091.34,2690051.67,1935247.81,1959763.16,2005193.97,2071360.04,2014077.36,2107387.97,1720430.94,1247939.1,1215700.28,1206708.17,1295385.76,1383367.24
416,631062.46,805415.87,1077147.14,942385.66,771797.51,815601.46,675190.65,656779.69,567129.33,771241.77,801088.66,985981.93,909265.95,890381.46,915345.34,890139.37,1083661.87,1324111.93,1367565.2,1244316.49,1631176.74,2189798.07,2169498.21,1929473.71,2041459.37,2237542.54,2043912.42,2386603.95,1971142.61,2388176.92,2644144.15,2725285.32,2256388.95,2537861.54,2474997.82,2146441.09,1754877.08,2000840.41,2078417.7,1856188.77,1123978.49,1308114.76,1493272.93,1230243.87,1234990.73,1203840.24,1318644.49,1161504.53,1128410.53,1417998.79,1285369.76,1310646.46,1565677.14,1924768.06,1494769.93,1794061.65,1534084.0,1783839.94,1810502.2,1856340.61,1779101.82,2067677.83,2258108.57,2909354.82,2933462.67,3512739.8,3625845.77,2389043.8,1844552.7,2023010.62,2062292.05,2078489.84,2066357.43,2173476.57,1638455.98,1294711.7,1257983.83,1198529.51,1335841.79,1401192.16
417,640004.85,830803.59,1138357.7,811433.82,862308.53,828286.94,686381.42,635641.06,613448.73,768713.4,825453.05,1031719.17,893658.55,918676.51,945862.24,919467.8,1136170.0,1325642.25,1346917.61,1289286.53,1676676.42,2087977.01,2150081.22,1817397.99,2131611.91,2242847.38,2011107.31,2419980.36,1916362.73,2401471.27,2697517.3,2794574.97,2244992.73,2541655.18,2543464.92,2176605.49,1799752.12,1964931.83,2088432.05,1936043.03,1151939.65,1374295.75,1448373.24,1204677.16,1202193.45,1164992.74,1363713.6,1182862.09,1229651.65,1428510.02,1281441.96,1331535.6,1565606.47,1698390.41,1552846.17,1800539.76,1500008.02,1788384.83,1790456.77,1880685.59,1772563.58,2087861.44,2352362.93,2958514.12,2972620.84,3469392.56,3438211.55,2466376.19,1820689.6,2065364.87,2065735.69,2025345.4,2142361.35,2239788.88,1309446.47,1327063.45,1316861.91,1236038.2,1334300.92,1432170.11
418,661840.81,912744.69,1175100.63,746037.35,867362.02,818077.64,707207.71,611161.52,627895.21,737826.27,824436.74,1070170.92,894879.99,913382.59,899213.37,938808.89,1141973.45,1297085.95,1397390.87,1325451.15,1750042.08,2236506.73,2135992.18,1786142.79,2203700.37,2259159.92,2083482.72,2536638.36,2055412.35,2395523.05,2724121.7,2825962.37,2365375.94,2469892.91,2590157.66,2199608.8,1804767.53,1880533.19,2199346.67,1805012.95,1196268.31,1403597.93,1444474.78,1217846.48,1138384.83,1162620.07,1427822.96,1220103.2,1286147.15,1413595.57,1299234.01,1418163.33,1622139.2,1491239.73,1522906.05,1769325.24,1546020.99,1789980.13,1841052.25,1882153.97,1767365.51,2138377.18,2472413.38,2925793.17,3299926.83,3717091.55,3412975.75,2592242.66,1942562.67,2091708.8,2165608.86,2106864.91,2186556.84,2133589.89,1198255.67,1356099.3,1350971.09,1259215.25,1297830.76,1488741.07
419,670159.3,916799.52,1160217.05,739852.92,846324.18,803406.37,683233.13,576729.79,635773.46,752192.29,847141.65,1093115.99,926535.9,904573.5,899224.88,970607.68,1145757.56,1344930.75,1461449.56,1351085.39,1837908.53,2265466.57,2175735.39,1793176.46,2252602.05,2338588.1,2140743.71,2567469.43,2151615.41,2454130.99,2684984.25,2821372.59,2383580.6,2547920.49,2624738.76,2090610.83,1934973.54,2016305.48,2251460.35,1683830.84,1124974.48,1388394.73,1500446.92,1218263.07,1161549.48,1215029.9,1411457.06,1235806.12,1304862.01,1413137.33,1291426.5,1494415.19,1651137.57,1472727.66,1559628.8,1819035.98,1618129.34,1807999.33,1902500.18,1900152.85,1750611.5,2212098.16,2503345.22,3004139.38,3436579.76,3822749.24,3301044.23,2631537.18,1923803.96,2157108.72,2225960.69,2153352.17,2234839.57,2161330.3,1195355.07,1387526.05,1402441.22,1280129.25,1327400.6,1512706.9
420,673982.53,971151.99,1201214.97,764738.55,837553.35,803284.51,689252.47,592857.92,678127.94,780773.14,876780.32,1141003.02,936050.89,897807.72,914951.6,997078.53,1238149.52,1397141.33,1476661.54,1392679.03,1878339.91,2212145.9,2135855.1,1835442.03,2348735.87,2304516.18,2257167.73,2478538.17,2241172.91,2536130.69,2760916.48,2877431.53,2482232.62,2547870.71,2520751.06,2078885.01,2014915.35,2105863.19,2274192.58,1713135.96,1222738.66,1521413.61,1493257.55,1178059.61,1210964.46,1256090.63,1412462.43,1177603.84,1356797.77,1436188.68,1352810.59,1506434.71,1761821.2,1535940.75,1615074.74,1779603.47,1607822.28,1941433.35,1905845.32,1933713.03,1794125.44,2216217.42,2585168.08,3011446.05,3609885.09,3818063.46,3316088.71,2624039.14,1920148.3,2264001.26,2196493.26,2185445.08,2250817.35,2018670.16,1183146.88,1407141.74,1451792.55,1342183.18,1384871.6,1528134.45
421,657754.75,1031092.17,1242235.64,752388.53,835147.83,802881.03,651375.3,579602.71,723032.62,780299.14,910859.9,1149077.3,977347.67,859434.92,886088.74,1023577.62,1292731.66,1380043.37,1466683.85,1431232.75,1949146.91,2234616.62,2052110.26,1849673.37,2320489.37,2223030.04,2357072.65,2527178.27,2278258.28,2575018.31,2789212.71,2866515.81,2576035.55,2441057.96,2516161.69,2014005.43,2099761.4,2151121.96,2200094.34,1672287.63,1355963.78,1586241.78,1459419.54,1168093.23,1199649.57,1312580.31,1370661.9,1156573.77,1387021.64,1364390.81,1432329.65,1593491.68,1876873.91,1588374.61,1669694.67,1736150.4,1795468.75,1931191.95,1940053.15,1933652.89,1863926.68,2348333.98,2699194.28,3205482.37,3608881.32,3724897.11,3246652.05,2537499.43,1798474.26,2290002.36,2234815.45,2186489.53,2288120.1,1988537.61,1105322.67,1367747.91,1498915.5,1399423.89,1418559.43,1527558.75
422,620228.55,1057359.96,1246533.09,708669.49,838773.09,803122.21,660424.06,553488.14,753373.75,806926.21,915126.36,1119790.76,942950.18,877281.16,900733.13,1039046.53,1279916.39,1391770.96,1482073.74,1469492.35,1942092.91,2396777.65,2086662.41,1895664.93,2386889.33,2200633.55,2438368.84,2537190.02,2277207.56,2629682.71,2799991.24,2757482.3,2645153.49,2404495.69,2469519.21,2055838.92,2160479.53,2208763.38,2171944.85,1750046.4,1424652.45,1600336.16,1460078.61,1172629.83,1229085.78,1199221.01,1428717.38,1126379.71,1441893.29,1371824.6,1426916.97,1693228.37,1960276.51,1641024.07,1668443.04,1784485.42,1851415.11,1913079.56,1983099.01,1907565.02,1912920.34,2345042.03,2683776.42,3377045.31,3715716.61,3872992.21,2953425.42,2664291.43,1823367.31,2255601.85,2230530.4,2220364.94,2232974.71,1937769.3,1043909.79,1450349.39,1483652.59,1441161.53,1458553.25,1570522.94
423,670745.53,1063243.14,1178173.23,685721.02,737726.36,815937.79,645066.23,535804.76,783217.19,797783.18,943004.38,1196841.98,913375.27,950284.51,905892.69,1075536.49,1305918.88,1396040.4,1417440.61,1536022.0,2017247.85,2433709.91,2143090.66,1913972.0,2434443.52,2236811.99,2510801.05,2464039.34,2391790.79,2675567.37,2844966.42,2850315.05,2699139.1,2589767.06,2526982.58,2000880.15,2241093.08,2237909.5,2137953.64,1667370.35,1447188.24,1619244.91,1444160.83,1230527.75,1260316.14,1186781.95,1448578.78,1189187.4,1503653.4,1380185.65,1442913.0,1740960.93,1944937.82,1627948.35,1729229.7,1789417.51,1894552.13,1919514.47,1957925.13,1845236.11,1975749.84,2351059.43,2593882.98,3493378.65,3874913.41,3929513.13,2968031.16,2572119.6,1921052.26,2278836.24,2178261.64,2239488.96,2327652.08,2021320.41,1173688.96,1510990.02,1517994.62,1442019.58,1481152.58,1575096.27
424,727435.53,1011432.72,1131744.26,697647.04,769305.22,708857.33,636296.25,547122.89,818697.51,816738.35,983542.01,1204416.31,902445.01,1002178.68,905727.94,1118918.64,1315586.08,1403890.38,1433036.5,1605112.49,2017092.58,2366321.56,2233425.68,1983224.55,2478739.48,2224291.15,2543852.3,2288779.66,2447395.12,2709584.95,2895609.27,2709328.93,2755956.24,2657302.54,2617007.98,1778836.64,2217690.19,2221964.62,2084524.63,1623786.9,1545508.5,1614477.88,1446547.44,1299485.81,1237978.93,1247786.66,1426649.51,1197362.36,1571403.36,1378137.85,1483693.82,1750909.3,1949714.21,1593839.15,1801694.38,1859629.3,1892562.77,1960534.52,1973484.14,1866133.73,2043206.02,2407756.4,2834141.56,3487042.96,3872468.03,3819409.66,3173456.2,2501028.35,2024407.49,2221861.39,2208754.76,2223301.36,2407945.59,2074465.24,1253076.65,1423556.46,1529405.34,1398891.55,1550265.38,1600617.22
425,759107.75,1059096.39,1095652.91,719349.53,787382.34,653118.63,663739.17,579781.52,837887.28,860041.04,1006395.41,1201730.9,939189.5,1049411.77,862904.91,1144494.49,1302081.14,1450719.83,1390101.8,1626049.58,2142134.05,2361635.67,2278361.14,2038677.69,2465158.23,2314205.77,2517817.28,2029630.35,2454126.53,2701540.67,2766813.16,2695642.09,2730074.88,2736714.81,2488595.43,1775451.26,2183752.79,2234800.23,2044541.58,1632615.34,1591546.4,1630406.31,1460990.18,1309647.91,1269256.3,1334585.43,1440276.52,1135935.83,1600287.74,1354168.19,1522265.95,1807066.76,2038696.99,1690688.64,1864175.47,1919899.73,1900510.41,1935911.6,1991921.99,1888179.91,2109459.84,2439906.08,2986642.81,3492509.16,3850175.37,3941541.27,3099062.05,2354458.37,2141182.59,2286721.31,2258299.34,2164613.62,2417655.51,1987869.72,1290300.68,1374534.09,1474836.53,1384192.46,1534362.76,1653148.25
426,802928.13,1126514.04,1166783.01,867504.4,811109.39,679752.04,702911.63,606423.17,859942.21,887329.64,990759.59,1172563.58,1003333.96,1030381.95,918176.97,1069519.74,1334113.78,1500781.03,1418006.74,1699743.67,2306964.74,2498503.13,2332576.63,2102521.87,2570598.59,2264894.78,2518538.18,2086077.28,2425594.99,2809794.81,2771102.04,2697584.78,2785774.06,2739466.19,2385587.24,1786099.68,2175053.01,2224948.3,2070660.36,1449335.27,1599797.02,1675197.5,1481130.32,1310275.93,1288690.75,1402135.59,1412763.45,1140105.77,1612999.86,1343313.52,1557802.47,1775949.82,2103658.54,1686940.87,1917690.03,1924572.16,1916720.41,1974258.96,1994521.75,1879795.43,2185602.03,2356615.45,3159198.62,3649824.88,4025580.21,3976392.4,3018058.16,2102744.74,2155339.06,2236981.78,2300500.73,2181599.05,2432953.61,1868573.61,1308084.41,1373740.33,1521961.16,1426012.49,1585670.28,1679264.8
427,861272.15,1153853.96,1184735.37,877904.61,803914.56,699114.44,704874.4,607991.1,822440.67,879414.14,999169.38,1154988.33,989181.16,1006232.47,957729.62,1141834.69,1401386.02,1515351.42,1432109.01,1741727.98,2301534.43,2492877.92,2212915.01,2188957.27,2563831.03,2299978.74,2616446.52,2150399.49,2500380.87,2776872.45,2831119.9,2543780.51,2838652.42,2688027.36,2380236.74,1845506.31,2143499.62,2310390.4,2038273.11,1396372.77,1489572.13,1667257.86,1451879.29,1407445.16,1354558.51,1452566.92,1425505.89,1150538.97,1575688.21,1468065.49,1530547.29,1817793.09,2240633.04,1659441.02,2008929.77,1775032.32,1969378.86,1994216.31,2031004.53,1939037.01,2198209.33,2430433.18,3171573.91,3397015.77,3875143.37,4015093.09,2957737.89,2128037.53,2153163.42,2207380.57,2309036.69,2232964.21,2332259.47,1909354.16,1415523.96,1386987.75,1365208.83,1475702.78,1591082.0,1673508.26
428,883580.21,1171990.26,1023478.01,843393.05,894064.23,733696.09,712343.98,619373.65,844792.37,870076.3,1072160.26,990253.2,969255.28,1000862.1,977012.69,1190165.99,1446481.92,1500025.44,1374944.19,1790731.91,2413587.19,2417543.83,2131826.73,2254639.77,2470502.91,2238944.55,2603712.42,2139084.58,2573990.89,2832793.16,2934166.09,2463407.93,2886915.37,2783551.29,2396571.82,1963279.02,2198075.81,2283867.07,2080281.55,1258465.17,1478299.09,1709244.4,1436318.16,1414490.97,1376814.79,1495072.8,1309019.99,1290641.57,1629177.35,1490075.12,1503188.54,1774654.96,2174257.79,1692783.35,2019541.06,1699570.33,1964828.52,2003145.76,2059866.67,1956255.81,2281230.66,2480981.63,3210743.42,3232164.18,3853382.72,3973124.35,2626719.19,2028245.38,2222586.62,2270167.41,2316899.45,2290847.11,2405323.5,1818302.8,1468463.11,1435105.68,1355850.09,1521669.78,1611450.49,1704647.88
429,911368.34,1238537.84,881217.3,942237.88,907908.8,745807.97,689373.38,669900.63,841963.86,896490.29,1121843.93,973205.51,1000004.84,1034171.48,1009139.31,1247768.68,1448098.25,1477317.71,1424560.78,1840617.94,2301295.3,2395823.43,2007929.53,2354132.15,2476289.05,2202950.67,2640070.68,2079592.68,2588283.01,2889945.75,3008730.7,2450911.78,2891115.99,2860453.57,2430163.06,2013390.97,2158565.06,2294807.05,2169679.83,1289678.71,1552980.11,1657730.84,1406318.51,1376805.51,1332267.07,1546058.67,1332987.63,1406304.56,1641123.69,1485379.42,1527017.7,1774465.64,1918444.99,1758440.89,2026733.93,1661744.47,1969767.01,1980894.41,2086801.68,1949001.86,2303428.39,2584472.33,3264923.83,3275240.79,3805771.1,3767461.85,2711678.05,2001941.72,2269054.13,2273891.49,2257576.55,2375028.44,2478632.87,1453116.73,1505043.47,1502149.19,1398172.48,1519797.99,1646942.93,1660975.93
430,1001187.96,1278463.0,810153.6,947703.68,896658.6,768388.23,662781.3,685620.45,808076.77,895339.49,1163603.92,974484.66,994192.26,983113.51,1030303.38,1254078.96,1416849.96,1532614.05,1464446.14,1921091.92,2464926.44,2380040.53,1973327.15,2433672.36,2494228.14,2282168.57,2767282.19,2230436.74,2581835.78,2918419.77,3042488.13,2582279.46,2809375.58,2912866.05,2455758.12,2018911.61,2065788.6,2416614.74,2022751.14,1339213.41,1585985.25,1653145.56,1421537.1,1303611.27,1329431.76,1618625.65,1374851.64,1470788.25,1623861.56,1505858.37,1626228.35,1838427.01,1684363.14,1724431.02,1991500.81,1712640.76,1971456.74,2036795.49,2088352.89,1943221.72,2359088.32,2716301.2,3228744.57,3635791.91,4077420.03,3739749.84,2849994.85,2135878.12,2297931.6,2383758.71,2348355.14,2423945.31,2361038.46,1329654.78,1537860.9,1540935.76,1424281.42,1478144.29,1711861.32,1757076.52
431,1005574.1,1262221.27,803391.22,924662.79,880519.02,742293.63,625399.09,694167.62,823750.46,919948.75,1188502.43,1008903.84,984554.08,983069.59,1065137.23,1258171.54,1469055.12,1602807.68,1492695.52,2017480.91,2496774.92,2424238.98,1981026.01,2487604.55,2581847.66,2344829.1,2800862.32,2334783.61,2644964.72,2876463.33,3037511.89,2602098.48,2898009.81,2951656.63,2333984.46,2164470.83,2214868.02,2473811.19,1886864.68,1259315.18,1568703.12,1717075.17,1421870.13,1330011.28,1389233.69,1599964.69,1392444.56,1492065.81,1623206.11,1496667.55,1713534.13,1871180.87,1663350.95,1765902.95,2047352.06,1792441.36,1991234.88,2104700.44,2108244.91,1924736.46,2440346.25,2750219.74,3315131.06,3786282.61,4193256.68,3617043.46,2893130.72,2115188.37,2369713.65,2450121.66,2400084.24,2477391.51,2391660.96,1326358.25,1573387.24,1599520.05,1447829.01,1511703.27,1739286.0,1769609.3
432,1065121.46,1306769.76,830363.26,915022.32,880322.44,748782.97,642839.93,740351.11,854986.07,952083.67,1240514.73,1019210.81,977137.82,1000202.42,1094119.46,1359557.16,1526024.01,1619426.29,1538571.2,2061795.69,2437940.22,2379717.13,2027642.28,2593689.66,2544158.41,2472286.57,2703792.58,2431914.89,2733301.29,2957780.51,3097828.07,2709734.9,2897833.04,2834618.59,2320802.85,2253795.95,2313175.62,2498720.69,1919604.71,1368650.52,1718876.71,1708718.86,1374792.18,1386457.1,1436049.05,1600989.59,1326764.9,1551319.24,1649546.49,1567650.52,1727182.26,1996492.94,1734632.25,1828565.04,2002868.68,1780945.19,2138116.26,2108323.6,2145397.1,1972508.84,2444817.25,2840042.7,3323120.28,3977148.45,4188052.2,3633464.84,2884819.49,2111101.08,2487071.39,2417617.92,2435764.17,2495022.27,2233725.0,1312731.09,1595513.38,1655677.58,1517895.34,1577026.35,1756885.7,1750764.67
433,1130793.31,1351341.27,816905.24,912336.17,879817.37,707587.34,628421.39,789315.12,854405.31,989039.08,1249241.73,1064120.8,935324.12,968593.0,1123131.04,1419422.66,1507291.61,1608420.36,1581086.51,2139450.41,2462632.27,2286326.01,2043288.16,2562423.56,2454127.12,2581647.86,2756795.88,2472107.47,2775173.49,2988064.78,3086039.84,2812075.66,2776234.02,2829355.52,2248284.97,2348602.82,2362821.87,2417242.01,1873738.75,1517668.11,1792004.59,1669871.85,1363002.38,1373373.5,1500498.21,1553498.65,1302967.87,1585745.26,1566953.97,1659639.83,1826855.96,2126748.63,1793736.27,1890288.22,1953862.92,1988708.05,2126767.17,2146086.98,2145248.61,2049179.55,2590483.97,2965241.05,3537160.29,3975971.33,4085794.57,3557320.92,2789613.62,1977263.23,2515566.79,2459727.1,2436839.4,2536290.38,2200305.73,1226306.83,1550733.86,1709289.87,1582513.69,1615263.43,1756086.75,1801709.58
434,1159535.3,1355964.07,769391.29,916238.04,880018.83,717366.63,600062.61,822378.2,883497.43,993622.36,1217352.58,1026618.04,954692.63,984540.94,1140038.76,1405286.38,1520042.2,1625232.85,1623274.95,2131642.52,2641263.17,2324732.16,2094016.94,2635669.65,2429329.0,2670625.33,2767660.88,2470919.14,2834047.99,2999582.36,2968621.15,2887468.07,2734533.27,2776806.85,2294891.72,2416419.72,2426067.64,2386248.09,1960763.36,1594448.31,1807816.78,1670496.57,1368135.1,1406939.21,1370792.96,1619179.03,1268849.78,1648345.48,1575355.54,1653219.51,1941058.09,2221135.54,1853080.23,1888758.49,2008152.65,2050594.04,2106750.69,2193625.33,2116225.4,2102972.93,2586779.61,2948237.08,3726397.64,4093600.42,4248171.15,3235978.51,2928931.74,2004562.01,2477712.1,2454941.25,2474503.35,2475085.4,2144055.15,1158094.84,1644264.06,1691761.77,1629597.46,1660677.6,1805337.66,1804189.54
435,1165922.59,1281554.02,744429.29,805808.07,893997.76,700636.23,580846.08,854895.85,873425.97,1023841.07,1301062.39,994367.51,1034081.03,990121.28,1180008.51,1433768.84,1524647.15,1554295.48,1696688.58,2214064.74,2681890.18,2387507.94,2114163.8,2688104.29,2469191.88,2749892.7,2687810.9,2595198.81,2883459.8,3047733.75,3068524.29,2946340.77,2945105.5,2841315.8,2233453.73,2506485.48,2458013.84,2348837.15,1868040.45,1619573.52,1829066.32,1652157.03,1435517.97,1442555.51,1356447.99,1641572.22,1339490.99,1718815.07,1584821.26,1671601.68,1995640.89,2203642.38,1838206.88,1957455.09,2013599.11,2098290.84,2113766.38,2165702.76,2046999.63,2171974.57,2593344.08,2849420.95,3854689.44,4268913.1,4310101.8,3251918.38,2827539.06,2111882.7,2503167.0,2397345.79,2495726.81,2579944.37,2236419.71,1301977.8,1712892.52,1730793.84,1630456.57,1686285.0,1810457.48,1821497.32
436,1109047.92,1231001.33,757326.8,840240.75,776618.71,691061.99,593068.14,893563.75,894115.51,1067802.57,1309245.05,982415.65,1090496.03,989882.38,1227537.4,1444316.37,1533162.23,1571332.63,1772927.58,2213829.0,2607560.4,2488053.87,2190582.12,2736939.87,2455296.62,2786028.26,2496582.92,2655482.68,2920081.99,3101956.27,2916710.12,3008303.16,3021784.41,2942433.6,1985520.03,2480218.13,2440434.74,2290072.82,1819117.59,1729504.07,1823572.58,1654758.1,1515794.65,1416860.96,1426040.08,1616608.85,1348593.76,1796125.97,1582335.2,1718692.71,2006911.53,2208939.7,1799585.83,2039366.33,2092499.65,2096008.55,2158865.7,2182835.14,2070099.74,2246060.14,2655809.12,3113275.78,3847625.04,4266147.94,4189271.66,3476924.78,2749322.24,2225433.32,2440518.49,2430835.26,2477599.06,2668857.69,2295140.3,1389955.86,1613667.49,1743679.16,1581585.13,1764842.18,1839652.96,1840785.97
437,1161244.82,1191694.63,780835.67,859925.48,715494.35,720815.44,628420.11,914450.18,941456.06,1092563.74,1306275.17,1022361.16,1141836.8,943024.58,1255530.04,1429425.13,1584244.17,1524192.66,1795977.82,2350996.99,2602325.59,2538022.6,2251756.17,2721869.86,2554472.39,2757453.19,2213855.21,2662738.14,2911374.83,2963953.95,2901939.34,2979995.4,3111965.63,2797955.73,1981650.59,2442170.71,2454465.56,2246081.64,1828910.97,1780925.22,1841453.64,1671149.43,1527487.29,1452524.88,1525102.29,1631935.12,1279309.67,1829010.98,1554681.62,1763221.5,2071143.37,2309633.98,1908822.22,2109973.18,2160210.66,2104731.2,2131682.44,2203151.09,2094473.07,2318821.82,2691197.02,3280726.53,3853582.83,4241518.25,4323163.61,3395355.18,2588137.42,2353732.54,2511692.81,2485290.2,2412112.45,2679539.1,2199258.72,1431162.22,1557987.41,1681345.59,1564856.69,1746618.08,1899887.81,1834249.41
438,1235096.98,1269004.76,941595.38,885779.02,744606.54,763304.24,657248.27,938462.17,971264.71,1075541.06,1274520.88,1092129.55,1121079.71,1003366.15,1173221.33,1464523.5,1638853.36,1554724.36,1877295.03,2531828.75,2753066.64,2598326.96,2322195.96,2838212.74,2499969.43,2758180.57,2275368.12,2631733.74,3027997.71,2968519.17,2903994.21,3040735.19,3114974.38,2682044.58,1993444.33,2432347.87,2443579.15,2274707.45,1623508.88,1790062.35,1891930.68,1694056.07,1528060.12,1474634.03,1602161.77,1600649.09,1283901.11,1843411.4,1542086.21,1804230.83,2035349.33,2383111.12,1904482.58,2170428.07,2165364.37,2122603.41,2173836.04,2205949.39,2085091.44,2402450.87,2599257.71,3470202.7,4027085.85,4434677.38,4361324.0,3306545.56,2311380.79,2369226.04,2456994.69,2531662.61,2430950.76,2696413.54,2067203.88,1450804.94,1556973.0,1734940.91,1612020.96,1804897.63,1929763.66,1834259.64
439,1265006.9,1288477.54,952834.74,877864.69,765752.35,765386.36,658901.26,897482.27,962539.87,1084621.27,1255367.45,1076672.17,1094753.61,1046527.41,1252479.33,1538302.87,1654706.09,1570122.03,1923588.33,2525804.08,2746797.17,2464948.98,2417584.3,2830666.45,2538619.71,2865340.53,2345469.22,2712825.71,2992481.08,3032782.95,2738387.05,3098394.95,3056367.18,2675927.33,2059653.58,2396969.41,2537348.15,2239063.02,1564088.85,1666640.22,1882855.32,1660473.81,1641208.76,1549869.78,1659655.82,1614971.28,1295544.92,1800645.39,1685150.98,1772518.23,2083169.2,2538160.13,1873329.76,2273574.78,1997019.74,2180837.05,2195739.94,2246221.08,2150718.92,2416240.93,2680600.73,3483729.31,3748076.96,4268884.06,4403705.99,3240397.95,2339114.6,2366766.81,2424416.46,2540986.55,2488096.28,2584738.53,2112240.3,1569878.9,1571871.6,1556142.08,1668078.34,1810935.74,1923012.46,1791300.86
440,1284825.69,1113055.1,915331.05,976242.94,803565.12,773447.6,671189.92,921815.31,952258.98,1163802.22,1076271.92,1054932.24,1088859.02,1067538.67,1305427.01,1587737.21,1637913.75,1507387.2,1977632.15,2648707.28,2663720.63,2374540.85,2490049.99,2727553.42,2471180.84,2851333.34,2333072.26,2792640.51,3052704.95,3143138.94,2651830.46,3151016.02,3164856.83,2694188.96,2190995.79,2457903.05,2508153.79,2285141.65,1409530.78,1653933.31,1930159.54,1642549.82,1649264.72,1575203.82,1708090.91,1482898.75,1453188.09,1861639.34,1710278.85,1740688.46,2033604.67,2462860.65,1910859.08,2285471.0,1912021.69,2175719.45,2205501.25,2278063.57,2169735.4,2507426.61,2736277.86,3526686.52,3566119.08,4244841.71,4357611.41,2877689.32,2229359.71,2443007.19,2493308.29,2549569.49,2552501.99,2665629.44,2011440.24,1628506.54,1626285.06,1545351.75,1719923.72,1833995.88,1958655.84,1712116.92
441,1357713.1,958299.19,1022552.84,991301.65,816767.43,748459.27,725894.11,918672.65,981105.09,1217681.6,1057693.69,1088345.58,1125043.27,1102581.67,1368540.93,1589446.01,1613062.05,1561717.36,2032648.11,2525414.36,2639717.9,2236455.06,2599852.43,2733867.13,2431380.83,2891086.49,2268130.86,2808098.38,3114255.57,3222984.17,2638342.3,3155543.81,3252170.68,2731848.31,2246827.16,2413629.8,2520101.54,2383274.1,1444392.71,1737387.81,1871882.44,1608117.0,1605169.48,1524112.24,1766209.99,1509934.37,1583304.42,1875162.07,1704755.43,1768131.95,2033255.96,2172991.9,1984862.55,2293498.35,1869366.77,2181109.01,2180932.75,2307773.83,2161608.88,2531757.09,2850342.06,3586130.63,3613572.09,4192323.14,4131985.48,2970700.85,2200381.1,2494013.94,2497331.85,2484221.6,2646206.68,2746789.84,1607402.93,1668990.53,1702140.03,1593462.05,1717697.77,1874266.05,1908343.68,1787435.45
442,1401414.45,880972.27,1028435.9,978961.41,841432.38,719541.04,742880.81,881644.16,979784.89,1262958.65,1059033.33,1081967.26,1069449.56,1125645.89,1375397.59,1555083.77,1673379.73,1605377.65,2121440.02,2704911.49,2622257.61,2197828.43,2687617.64,2753597.4,2518736.61,3030328.19,2432590.68,2801055.72,3144901.32,3259115.99,2779717.83,3066271.86,3311638.9,2760517.81,2252897.03,2309800.86,2653798.02,2221818.95,1499770.08,1774215.72,1866596.38,1625389.7,1519684.45,1520740.01,1848977.37,1557238.54,1655795.27,1855312.4,1728122.99,1882850.02,2106409.09,1907751.45,1946367.37,2253517.52,1926516.07,2182901.22,2242406.86,2309412.4,2155117.22,2592865.14,2995655.97,3546326.15,4011286.55,4491487.35,4101528.26,3122163.97,2347521.62,2525685.9,2617925.36,2584041.59,2700618.69,2616396.92,1470761.66,1705300.01,1745973.19,1623092.13,1670512.88,1948019.09,2018612.47,1841276.09
